split,price,minimum,cap,accuracy,tokens,calls,profit,fixed_accuracy,fixed_tokens,fixed_calls,fixed_profit,cap_rate,minimum_rate
0,4e-06,42,512,0.5467995169082126,6942.914855072464,48.494565217391305,0.5190278574879228,0.5486111111111112,7429.677838164252,50,0.5188923997584541,0.0,0.7472826086956522
0,4.25e-06,51,512,0.5528381642512077,7979.536231884058,54.992149758454104,0.5189251352657005,0.5483091787439613,6984.642814009662,47,0.5186244467844203,0.0,0.8448067632850241
0,4.5e-06,42,512,0.5458937198067633,6783.725845410628,47.11262077294686,0.5153669535024155,0.543780193236715,6548.519323671498,44,0.5143118562801933,0.0,0.7877415458937198
0,4.75e-06,51,512,0.5513285024154589,7884.089673913043,54.09722222222222,0.513879076464372,0.5422705314009661,6249.802838164252,42,0.512583967919686,0.0,0.8698671497584541
0,5e-06,50,512,0.5501207729468599,7714.071557971014,52.86684782608695,0.5115504151570048,0.5392512077294686,5951.716787439614,40,0.5094926237922706,0.0,0.8740942028985508
0,5.25e-06,42,512,0.5422705314009661,6251.216787439614,42.01539855072464,0.5094516432669082,0.5395531400966184,5654.312801932367,38,0.5098679978864734,0.0,0.9972826086956522
0,5.5e-06,42,512,0.5422705314009661,6250.676630434783,42.00905797101449,0.5078918099335749,0.5389492753623188,5502.667874396136,37,0.5086846020531401,0.0,0.9984903381642513
0,5.75e-06,42,512,0.5422705314009661,6250.378925120773,42.00634057971015,0.5063308525815218,0.5383454106280193,5209.48097826087,35,0.5083908950030193,0.0,0.9984903381642513
0,6e-06,42,512,0.5422705314009661,6250.160326086957,42.0036231884058,0.5047695694444445,0.5383454106280193,5062.746074879227,34,0.507968934178744,0.0,0.9993961352657005
0,6.25e-06,42,512,0.5422705314009661,6249.986714975846,42.0024154589372,0.5032081144323671,0.5383454106280193,4914.192330917875,33,0.5076317085597826,0.0,0.9993961352657005
