variant,generator,split,divisor,fixed_n,adaptive_utility,fixed_utility,utility_gap,relative_utility_gain_pct,utility_delta_vs_reference,adaptive_quality,adaptive_chars,adaptive_opens
local_rayleigh_open5_conf14,llama3.2_3b,24,500000.0,22,0.3616345545452397,0.35349919486573245,0.008135359679507237,2.3013799741742673,0.0031233698187248266,0.4595360945452397,48950.77,57.14
local_rayleigh_open5_conf14,llama3.2_3b,24,1000000.0,28,0.4309164149193242,0.4047212874961608,0.026195127423163378,6.4723868579341435,0.005688314198110477,0.5109467499193242,80030.335,106.995
local_rayleigh_open5_conf14,llama3.2_3b,24,5000000.0,194,0.551468553098579,0.51884656019057,0.032621992908009045,6.287406607461585,0.006154087113917262,0.604107190098579,263193.185,375.465
local_rayleigh_open5_conf14,llama3.2_3b,24,10000000.0,280,0.5880326186521597,0.5599986486046872,0.028033970047472545,5.006078160603243,0.010722447444443164,0.6277187291521598,396861.105,482.035
local_rayleigh_open5_conf14,llama3.2_3b,24,50000000.0,958,0.6537577666503047,0.6520503053490928,0.00170746130121191,0.26186036371806837,0.0,0.6850617984503046,1565201.59,946.56
reference_train_scale,gemma2_9b,22,100000.0,6,0.28339046451375466,0.24929004833876087,0.03410041617499379,13.679012219795736,0.0,0.36209571451375466,7870.525,13.18
reference_train_scale,gemma2_9b,22,500000.0,18,0.4015926352835524,0.3677935712527487,0.03379906403080368,9.189683200736773,0.0,0.45411989528355234,26263.63,63.775
reference_train_scale,gemma2_9b,22,1000000.0,30,0.44033974539753645,0.4125311264285192,0.027808618969017262,6.74097472590005,0.0,0.4941502453975364,53810.5,126.405
reference_train_scale,gemma2_9b,22,5000000.0,187,0.537246646523739,0.5180665090467312,0.019180137477007753,3.7022538886561462,0.0,0.583304693523739,230290.235,355.54
reference_train_scale,gemma2_9b,22,10000000.0,508,0.5704180087334061,0.5535326795738037,0.01688532915960239,3.0504665366105153,0.0,0.6138320202334061,434140.115,529.88
reference_train_scale,gemma2_9b,22,50000000.0,943,0.6307907404583013,0.6299782598571332,0.0008124806011681196,0.12896962529347827,0.0,0.6585293267583013,1386929.315,942.055
local_exp_open5_conf06,gemma2_9b,22,100000.0,6,0.2743160947029959,0.24929004833876087,0.025026046364235027,10.038927157744808,-0.009074369810758789,0.36739819470299595,9308.21,12.54
local_exp_open5_conf06,gemma2_9b,22,500000.0,18,0.39672816611800316,0.3677935712527487,0.02893459486525446,7.867074665470574,-0.004864469165549213,0.4548513961180032,29061.615,72.95
local_exp_open5_conf06,gemma2_9b,22,1000000.0,30,0.44540561015340907,0.4125311264285192,0.03287448372488988,7.968970489451337,0.005065864755872685,0.5022021251534091,56796.515,130.65
local_exp_open5_conf06,gemma2_9b,22,5000000.0,187,0.5405843995235151,0.5180665090467312,0.022517890476783875,4.346525027880675,0.0033377529997759858,0.5895388485235151,244772.245,363.03
