variant,generator,divisor,splits,adaptive_score_mean,adaptive_score_ci_low,adaptive_score_ci_high,adaptive_chars_mean,adaptive_chars_ci_low,adaptive_chars_ci_high,fixed_chars_mean,fixed_chars_ci_low,fixed_chars_ci_high
local_exp_open5_plugin,mistral_7b,1000000.0,3,0.5299533690091686,0.43027258480977504,0.6296341532085621,15342.29,13125.74349161567,17558.83650838433,15342.290000000003,13125.743491615673,17558.83650838433
local_exp_open5_plugin,mistral_7b,5000000.0,3,0.540230501308158,0.4209822515052326,0.6594787511110833,53217.880000000005,44945.0348212879,61490.725178712106,53217.880000000005,44945.03482128792,61490.72517871209
local_exp_open5_plugin,mistral_7b,10000000.0,3,0.533249763558191,0.3516927672973016,0.7148067598190804,79961.82333333333,45987.23069621759,113936.41597044907,79961.82333333332,45987.23069621757,113936.41597044907
local_exp_open5_plugin,mistral_7b,50000000.0,3,0.5075089543586052,0.38071627520269313,0.6343016335145173,127315.33666666667,70876.65840155439,183754.01493177895,127315.33666666667,70876.65840155439,183754.01493177895
local_exp_open5_plugin,qwen2.5_7b,100000.0,3,0.5024521619138976,0.4891552734736252,0.5157490503541701,9978.32,7984.8517425832415,11971.788257416758,9978.32,7984.8517425832415,11971.788257416758
local_exp_open5_plugin,qwen2.5_7b,500000.0,3,0.523598204808943,0.4777537576572376,0.5694426519606485,12291.026666666667,10213.605741446952,14368.44759188638,12291.026666666667,10213.60574144695,14368.447591886383
local_exp_open5_plugin,qwen2.5_7b,1000000.0,3,0.5281174359933076,0.4645241606626436,0.5917107113239717,17883.863333333335,14465.849829744075,21301.876836922595,17883.86333333333,14465.84982974407,21301.876836922595
local_exp_open5_plugin,qwen2.5_7b,5000000.0,3,0.49728257907751083,0.28366041530155717,0.7109047428534645,57241.09666666667,40809.40751837642,73672.78581495692,57241.09666666667,40809.40751837642,73672.78581495692
local_exp_open5_plugin,qwen2.5_7b,10000000.0,3,0.5012885379623925,0.3050893788697647,0.6974876970550202,90021.27333333333,60564.232960524336,119478.31370614233,90021.27333333333,60564.23296052434,119478.31370614232
local_exp_open5_plugin,qwen2.5_7b,50000000.0,3,0.4765327951175642,0.2669077327485153,0.6861578574866131,170457.02666666667,74827.81651579391,266086.23681753944,170457.0266666667,74827.8165157939,266086.2368175395
local_exp_open8,gemma2_9b,100000.0,3,0.531515822293297,0.49830694783006135,0.5647246967565326,10948.029999999999,9021.103059998311,12874.956940001686,10948.029999999999,9021.103059998313,12874.956940001684
local_exp_open8,gemma2_9b,500000.0,3,0.5936733745783961,0.42951522570831935,0.7578315234484728,29200.14,17234.4522579172,41165.827742082794,29200.14,17234.452257917215,41165.82774208278
local_exp_open8,gemma2_9b,1000000.0,3,0.5833333333333333,0.5149255148501392,0.6517411518165274,52308.880000000005,34788.78767071997,69828.97232928005,52308.880000000005,34788.78767071998,69828.97232928002
local_exp_open8,gemma2_9b,5000000.0,3,0.6223493060509573,0.5734782354334065,0.6712203766685081,227900.75333333333,177960.97582078143,277840.5308458852,227900.75333333333,177960.97582078143,277840.5308458852
local_exp_open8,gemma2_9b,10000000.0,3,0.6433333333333334,0.5873253465198923,0.6993413201467745,411554.0533333333,382596.96998997976,440511.1366766868,411554.0533333333,382596.96998997964,440511.13667668693
local_exp_open8,gemma2_9b,50000000.0,3,0.5133333333333333,0.4846489818016702,0.5420176848649965,1175488.2233333334,1017929.5399915609,1333046.906675106,1175488.2233333334,1017929.5399915609,1333046.906675106
local_exp_open8,llama3.1_8b,100000.0,3,0.565075732002804,0.516050991613035,0.614100472392573,15850.386666666667,14961.571240856656,16739.20209247668,15850.386666666667,14961.571240856658,16739.202092476677
local_exp_open8,llama3.1_8b,500000.0,3,0.587089077377988,0.5317124005481282,0.6424657542078478,28715.23,23073.045401025265,34357.414598974734,28715.23,23073.045401025265,34357.414598974734
local_exp_open8,llama3.1_8b,1000000.0,3,0.5963684755856749,0.5717761667969657,0.620960784374384,50365.543333333335,44083.5799605558,56647.50670611087,50365.543333333335,44083.57996055581,56647.50670611086
local_exp_open8,llama3.1_8b,5000000.0,3,0.6063197413127233,0.39593789995641,0.8167015826690365,205576.29,201149.82388026803,210002.756119732,205576.29,201149.82388026803,210002.756119732
local_exp_open8,llama3.1_8b,10000000.0,3,0.6533333333333333,0.5617790121234979,0.7448876545431687,389217.18333333335,356986.1130291994,421448.2536374673,389217.1833333334,356986.1130291995,421448.25363746734
