id,partition,price,method,quality,cost,samples,profit
45,test,1e-05,fixed_64,0.48946775508791557,0.14139625,64.0,0.3480715050879157
45,test,1e-05,fixed_128,0.5414682771525521,0.28094375000000005,128.0,0.2605245271525521
45,test,1e-05,fixed_256,0.5693056580282772,0.56022125,256.0,0.00908440802827705
45,test,1e-05,fixed_512,0.6060706709103998,1.115795,512.0,-0.5097243290896005
45,test,1e-05,dmrl_doubling,0.5122499033600398,0.28103125000000007,128.0,0.23121865336003988
45,test,1e-05,dmrl_sequential,0.49668188099604643,0.19961750000000003,90.875,0.2970643809960465
46,train,2e-08,fixed_1,0.21458759761871396,1.5347500000000002e-05,1.0,0.21457225011871395
46,train,2e-08,fixed_2,0.2642899014535141,3.35425e-05,2.0,0.2642563589535141
46,train,2e-08,fixed_4,0.3064798626028093,6.6815e-05,4.0,0.3064130476028093
46,train,2e-08,fixed_8,0.3956993729676683,0.0001387375,8.0,0.39556063546766823
46,train,2e-08,fixed_16,0.4303026547666885,0.0002783075,16.0,0.43002434726668853
46,train,2e-08,fixed_32,0.46001923687698837,0.0005551725,32.0,0.4594640643769883
46,train,2e-08,fixed_64,0.5183730949722619,0.0011147575,64.0,0.5172583374722619
46,train,2e-08,fixed_128,0.5610598376251891,0.0022092625,128.0,0.5588505751251892
46,train,2e-08,fixed_256,0.6125685347134091,0.004411135,256.0,0.6081573997134092
46,train,2e-08,fixed_512,0.6151264887739546,0.008807619999999999,512.0,0.6063188687739546
46,train,2e-08,dmrl_doubling,0.6151264887739546,0.008807619999999999,512.0,0.6063188687739546
46,train,2e-08,dmrl_sequential,0.6151264887739546,0.008807619999999999,512.0,0.6063188687739546
46,train,1e-07,fixed_1,0.21458759761871396,7.67375e-05,1.0,0.21451086011871395
46,train,1e-07,fixed_2,0.2642899014535141,0.0001677125,2.0,0.26412218895351414
46,train,1e-07,fixed_4,0.3064798626028093,0.0003340749999999999,4.0,0.3061457876028093
46,train,1e-07,fixed_8,0.3956993729676683,0.0006936875000000001,8.0,0.39500568546766823
46,train,1e-07,fixed_16,0.4303026547666885,0.0013915375000000002,16.0,0.42891111726668846
46,train,1e-07,fixed_32,0.46001923687698837,0.0027758624999999998,32.0,0.45724337437698825
46,train,1e-07,fixed_64,0.5183730949722619,0.0055737875,64.0,0.512799307472262
46,train,1e-07,fixed_128,0.5610598376251891,0.011046312499999999,128.0,0.5500135251251892
46,train,1e-07,fixed_256,0.6125685347134091,0.022055674999999997,256.0,0.5905128597134092
46,train,1e-07,fixed_512,0.6151264887739546,0.0440381,512.0,0.5710883887739545
46,train,1e-07,dmrl_doubling,0.6151264887739546,0.0440381,512.0,0.5710883887739545
46,train,1e-07,dmrl_sequential,0.6139095985082685,0.04278597499999999,497.25,0.5711236235082684
46,train,2e-07,fixed_1,0.21458759761871396,0.000153475,1.0,0.21443412261871395
46,train,2e-07,fixed_2,0.2642899014535141,0.000335425,2.0,0.26395447645351416
46,train,2e-07,fixed_4,0.3064798626028093,0.0006681499999999998,4.0,0.3058117126028093
46,train,2e-07,fixed_8,0.3956993729676683,0.0013873750000000002,8.0,0.39431199796766825
46,train,2e-07,fixed_16,0.4303026547666885,0.0027830750000000003,16.0,0.42751957976668853
46,train,2e-07,fixed_32,0.46001923687698837,0.0055517249999999995,32.0,0.4544675118769883
46,train,2e-07,fixed_64,0.5183730949722619,0.011147575,64.0,0.5072255199722618
46,train,2e-07,fixed_128,0.5610598376251891,0.022092624999999998,128.0,0.5389672126251892
46,train,2e-07,fixed_256,0.6125685347134091,0.044111349999999994,256.0,0.5684571847134091
46,train,2e-07,fixed_512,0.6151264887739546,0.0880762,512.0,0.5270502887739547
46,train,2e-07,dmrl_doubling,0.6151264887739546,0.0880762,512.0,0.5270502887739547
46,train,2e-07,dmrl_sequential,0.6125685347134091,0.078286475,454.625,0.534282059713409
46,train,1e-06,fixed_1,0.21458759761871396,0.0007673749999999999,1.0,0.21382022261871395
46,train,1e-06,fixed_2,0.2642899014535141,0.001677125,2.0,0.2626127764535141
46,train,1e-06,fixed_4,0.3064798626028093,0.00334075,4.0,0.30313911260280935
46,train,1e-06,fixed_8,0.3956993729676683,0.0069368749999999995,8.0,0.3887624979676682
46,train,1e-06,fixed_16,0.4303026547666885,0.013915374999999997,16.0,0.4163872797666885
46,train,1e-06,fixed_32,0.46001923687698837,0.027758625,32.0,0.4322606118769883
46,train,1e-06,fixed_64,0.5183730949722619,0.05573787499999999,64.0,0.4626352199722619
46,train,1e-06,fixed_128,0.5610598376251891,0.110463125,128.0,0.45059671262518924
46,train,1e-06,fixed_256,0.6125685347134091,0.22055675,256.0,0.3920117847134091
46,train,1e-06,fixed_512,0.6151264887739546,0.44038099999999997,512.0,0.17474548877395463
46,train,1e-06,dmrl_doubling,0.5816568715619979,0.26222087499999996,304.0,0.3194359965619979
