split,fold,mixture,problem_id,n,predicted,correct,brier
0,1,1.0,2779,32,0.9977885550295246,0.9995985509897714,0.00047558149202526714
0,1,1.0,2779,64,0.9999614623772415,0.9999993749725756,3.4055859997599357e-06
0,1,1.0,2779,128,0.9999999948928755,0.9999999999995757,3.267665400270608e-10
0,1,1.0,2779,256,1.0,1.0,1.1624098746994645e-20
0,1,1.0,2779,512,1.0,1.0,0.0
0,1,1.0,2817,10,0.6214525169670118,0.9996266800838876,0.14350890144233952
0,1,1.0,2817,16,0.626080510655492,0.9999970840050767,0.13987833341297068
0,1,1.0,2817,32,0.627080999565436,0.9999999999955682,0.13906935688072836
0,1,1.0,2817,64,0.6270947906002673,0.9999999999999999,0.13905829528729186
0,1,1.0,2817,128,0.6270947922800625,1.0,0.13905829394464975
0,1,1.0,2817,256,0.6270947922800625,0.9999999999999999,0.13905829394464975
0,1,1.0,2817,512,0.6270947922800625,1.0,0.13905829394464975
0,1,1.0,2916,10,0.1589325794818133,0.856722701955424,0.7070537877754366
0,1,1.0,2916,16,0.2081846823793549,0.782630914646649,0.620682636494999
0,1,1.0,2916,32,0.30050241906749553,0.617306216535356,0.4620820505598462
0,1,1.0,2916,64,0.3912196916877294,0.3818554888070437,0.3065174313677311
0,1,1.0,2916,128,0.4361918629435154,0.13092707964007522,0.21718143316894645
0,1,1.0,2916,256,0.4414109661919978,0.007494248628433439,0.1957543306975914
0,1,1.0,2916,512,0.441425365931174,0.0,0.1948563536874709
0,1,1.0,3081,10,0.09917490094405339,0.3893952622872967,0.30252330926964444
0,1,1.0,3081,16,0.1156632577815347,0.43832533392916906,0.322709020898302
0,1,1.0,3081,32,0.15121475022846947,0.531600919002138,0.3515437928699432
0,1,1.0,3081,64,0.21293899764965366,0.631676322116043,0.34762376660206834
0,1,1.0,3081,128,0.3110034152127861,0.7495374192120706,0.30563314225353844
0,1,1.0,3081,256,0.43298076166495025,0.9034125220194003,0.2601759582141684
0,1,1.0,3081,512,0.5115817951630274,1.0,0.23855234281617094
0,1,1.0,3104,10,0.18951480644828886,0.7100383744359711,0.4819832171058216
0,1,1.0,3104,16,0.23002822092134145,0.730303456180319,0.4558648791438773
0,1,1.0,3104,32,0.30290169002898915,0.7427582953666745,0.38809142357777404
0,1,1.0,3104,64,0.37769357554189176,0.7788388277280555,0.32862832388488106
0,1,1.0,3104,128,0.42840578066818147,0.8567506321502908,0.3036982891250082
0,1,1.0,3104,256,0.4412130701507913,0.960936090141701,0.30759196763914165
0,1,1.0,3104,512,0.44142536593117404,1.0,0.31200562182512287
0,1,1.0,3151,10,0.48369318897824426,0.44843391415887823,0.2609207858443908
0,1,1.0,3151,16,0.5303952826477312,0.4584956037317562,0.2502263822001325
0,1,1.0,3151,32,0.5670515100456349,0.4707824875981939,0.2536195767958945
0,1,1.0,3151,64,0.5864839050341519,0.4594045614477612,0.25702373491921293
0,1,1.0,3151,128,0.602480195133066,0.5224011122796819,0.2462810575149396
0,1,1.0,3151,256,0.6198580921405248,0.6879317061243984,0.21698504740525104
0,1,1.0,3151,512,0.6270947922800625,1.0,0.13905829394464975
0,1,1.0,3210,10,0.7594995008909318,0.9997103631253144,0.059351337769957144
0,1,1.0,3210,16,0.7714194274090902,0.9999889057623783,0.05334559241305974
0,1,1.0,3210,32,0.782368850726278,0.999999998956367,0.04851704680664649
0,1,1.0,3210,64,0.7916084038307228,1.0,0.04546786887230684
0,1,1.0,3210,128,0.8086859682748996,0.9999999999999999,0.04009871093267989
0,1,1.0,3210,256,0.8428310128298935,0.9999999999999999,0.02936562677889122
0,1,1.0,3210,512,0.9111211017946482,1.0,0.007899458546197283
0,1,1.0,3230,10,0.19327934130218488,0.999999916603838,0.6751488806301318
0,1,1.0,3230,16,0.24008212527004932,0.9999999999968461,0.6065301183267777
0,1,1.0,3230,32,0.32812410502544026,1.0,0.4784372015240614
0,1,1.0,3230,64,0.412344779451877,1.0000000000000002,0.3576676128190808
0,1,1.0,3230,128,0.4559072677835092,1.0,0.29806789523682203
0,1,1.0,3230,256,0.47649962184382,0.9999999999999988,0.27528471266402504
0,1,1.0,3230,512,0.5115817951630274,1.0,0.23855234281617094
0,1,1.0,3244,10,0.12641647175626786,0.4593933718586666,0.3421165924588806
0,1,1.0,3244,16,0.15295140920462594,0.504428096865418,0.35294742693539527
0,1,1.0,3244,32,0.21216892294920342,0.5338516684723167,0.3162327228453262
0,1,1.0,3244,64,0.29790537190446453,0.5798124866423497,0.26790760654937323
0,1,1.0,3244,128,0.3893236063047986,0.6776138085738853,0.26584025603380035
0,1,1.0,3244,256,0.4374588365127191,0.7381528696940128,0.2807075005125715
0,1,1.0,3244,512,0.44142536593117404,1.0,0.31200562182512287
0,1,1.0,3267,10,0.21060123533363848,0.6336810508768498,0.34780852517806127
0,1,1.0,3267,16,0.26762782913093,0.746905858220299,0.3612734175900974
0,1,1.0,3267,32,0.3649264222391799,0.9032022357495038,0.35059178057394114
0,1,1.0,3267,64,0.4489619678142236,0.986924938328502,0.303119492988957
0,1,1.0,3267,128,0.4952322466183158,0.9998320892493773,0.257713023657273
0,1,1.0,3267,256,0.5313225460791149,0.9999999969527879,0.2215004627202588
0,1,1.0,3267,512,0.5685001038857059,1.0,0.18619216034664657
0,1,1.0,3317,10,0.10744671036495232,0.03586591194154284,0.051488065326440166
0,1,1.0,3317,16,0.128221823536386,0.026485528736034818,0.05256622561571636
0,1,1.0,3317,32,0.1724508113473788,0.009444563484221145,0.05974615293715219
0,1,1.0,3317,64,0.24353264716215045,0.0010404718301612946,0.08880680175230436
0,1,1.0,3317,128,0.33989840633484514,5.6054213162065485e-06,0.13869052845129537
0,1,1.0,3317,256,0.42329464144667145,2.0836769992500866e-12,0.1843668391704751
0,1,1.0,3317,512,0.44142536593117404,0.0,0.1948563536874709
0,1,1.0,3328,10,0.07174910797068161,0.018187351534300844,0.020704847247596754
0,1,1.0,3328,16,0.07686252012051045,0.02772925454520303,0.029384775390299704
0,1,1.0,3328,32,0.08044742118850322,0.048621737344992644,0.04751250510698814
0,1,1.0,3328,64,0.08270277212475777,0.07372552077789463,0.06908217650624526
0,1,1.0,3328,128,0.08675285594633396,0.0794119343245547,0.07464227576237166
0,1,1.0,3328,256,0.09484998389526351,0.031126609483312122,0.035488810589733494
0,1,1.0,3328,512,0.11104423974458089,0.0,0.012330823180451957
0,1,1.0,3329,10,0.5050452878644027,0.02685123144219211,0.2644736278111549
0,1,1.0,3329,16,0.5359827507544161,0.021378398757432027,0.2907758547886056
0,1,1.0,3329,32,0.5662417966573023,0.01077195829625804,0.32235263386744467
0,1,1.0,3329,64,0.590946071538391,0.00217442871465423,0.3504079543007692
0,1,1.0,3329,128,0.6110182471490178,3.5260111256350566e-05,0.373978877467874
0,1,1.0,3329,256,0.6244840117202279,2.0068233542319561e-10,0.39009898349810634
0,1,1.0,3329,512,0.6270947922800625,0.0,0.3932478785047747
0,1,1.0,3346,10,0.14363306250654417,0.09913511138880293,0.12677318748037347
0,1,1.0,3346,16,0.18838887074136923,0.09988066829329278,0.14707963012155517
0,1,1.0,3346,32,0.2714762535315817,0.06705472222708858,0.1604623028400385
0,1,1.0,3346,64,0.36542832314704343,0.021852555768424698,0.1716833744132534
0,1,1.0,3346,128,0.4285666337758661,0.001984540666937554,0.18928066900081736
0,1,1.0,3346,256,0.44130049783179837,3.007160749322994e-06,0.1947852587644488
0,1,1.0,3346,512,0.44142536593117404,0.0,0.1948563536874709
0,1,1.0,3374,10,0.6539417740851439,0.6294270522119342,0.23099598962695184
0,1,1.0,3374,16,0.6865839114309401,0.614831496503055,0.2413853740656844
0,1,1.0,3374,32,0.7322778964919345,0.5682872895088112,0.2516318463200261
0,1,1.0,3374,64,0.7834245126198959,0.6255746637275531,0.2231288459791907
0,1,1.0,3374,128,0.8309812132554186,0.7585643603655042,0.16027010132569552
0,1,1.0,3374,256,0.8770114272099878,0.865730660274583,0.09229178209083287
0,1,1.0,3374,512,0.9111211017946482,1.0,0.007899458546197283
0,1,1.0,abc308_c,10,0.37506556388796786,0.007521942629070022,0.19347652195985113
0,1,1.0,abc308_c,16,0.460698059724668,0.006306785600238479,0.25124532541613065
0,1,1.0,abc308_c,32,0.5607303607934704,0.0021606157731713614,0.3280716633207058
0,1,1.0,abc308_c,64,0.6154746115859546,0.00010436656690619782,0.3820659776094522
0,1,1.0,abc308_c,128,0.6434442323909259,4.7954392322320256e-08,0.4154028816449178
0,1,1.0,abc308_c,256,0.6649898240857602,1.5479838024863962e-17,0.4436514022877437
0,1,1.0,abc308_c,512,0.7029230910343741,0.0,0.494100871909319
0,1,1.0,abc310_c,10,0.6489700879219977,0.0038696768297829445,0.43703308332436863
0,1,1.0,abc310_c,16,0.6936646819715502,0.0017463373190390722,0.48689932402481884
0,1,1.0,abc310_c,32,0.7285272336727244,0.0001357023289786822,0.5325149147465777
0,1,1.0,abc310_c,64,0.7500298040731642,2.991300997302448e-07,0.5637128463767531
0,1,1.0,abc310_c,128,0.7675020090025382,1.1970069489536245e-13,0.5895139048554408
0,1,1.0,abc310_c,256,0.7742762708839386,8.803835054048711e-32,0.5995226274857037
0,1,1.0,abc310_c,512,0.7745409238651387,0.0,0.5999136427418627
0,2,1.0,2810,10,0.27787961070857015,0.03675392690952292,0.09707170579305716
0,2,1.0,2810,16,0.3234740549772839,0.052113873366624514,0.12444084943864037
0,2,1.0,2810,32,0.39055628307918133,0.0830927459693657,0.17039463750930556
0,2,1.0,2810,64,0.4412228161698952,0.10599971288534893,0.2087205200741321
0,2,1.0,2810,128,0.46459806941695064,0.0779505942978858,0.22426095072747465
0,2,1.0,2810,256,0.47239378063629844,0.011473691712835054,0.2243754443860994
0,2,1.0,2810,512,0.4739682426283353,0.0,0.22464589502019253
0,2,1.0,2811,10,0.4618573894246216,0.9904618671361125,0.2870681930800511
0,2,1.0,2811,16,0.47207008051340293,0.9988473178601919,0.27867211042128603
0,2,1.0,2811,32,0.4739526753508908,0.9999833328748502,0.276725767498098
0,2,1.0,2811,64,0.4739682413955488,0.99999999673723,0.27670941078944333
0,2,1.0,2811,128,0.47396824262833526,1.0,0.2767094097635219
0,2,1.0,2811,256,0.4739682426283353,1.0,0.2767094097635219
0,2,1.0,2811,512,0.4739682426283353,1.0,0.2767094097635219
0,2,1.0,2837,10,0.5163587977871865,0.23696161350221046,0.2524180628706917
0,2,1.0,2837,16,0.5348044082193505,0.2921551428871413,0.25684323966701916
0,2,1.0,2837,32,0.5523474059803781,0.44102245792198175,0.25422819581499934
0,2,1.0,2837,64,0.5581387813221794,0.6244942903658177,0.2384725148767186
0,2,1.0,2837,128,0.5585100338048785,0.8095838498608092,0.21719485912978492
0,2,1.0,2837,256,0.5585107127327643,0.9708147305405241,0.1983280926064155
0,2,1.0,2837,512,0.5585107127327964,1.0,0.19491279077170343
0,2,1.0,2850,10,0.4349648080977533,0.255965696186684,0.21295773545031793
0,2,1.0,2850,16,0.46685084633047236,0.2958930327876449,0.2305059796072614
0,2,1.0,2850,32,0.48787205212107454,0.3423478440722527,0.23814164602429183
0,2,1.0,2850,64,0.5019136867925258,0.3785644550565604,0.23844138051274283
0,2,1.0,2850,128,0.5229142157099607,0.3936526153640106,0.24005580915340746
0,2,1.0,2850,256,0.5480049458998545,0.3799417112222987,0.2573373975176033
0,2,1.0,2850,512,0.5585107127327964,0.0,0.3119342162372962
0,2,1.0,2855,10,0.5038564735717879,0.8468877885658164,0.20146192109524463
0,2,1.0,2855,16,0.538571108867038,0.9456338161460689,0.20274532703845238
0,2,1.0,2855,32,0.5617140711824986,0.9949913440242615,0.19253824760553795
0,2,1.0,2855,64,0.5713080506223922,0.9998707196475802,0.18494118340144144
0,2,1.0,2855,128,0.5842770031176234,0.9999999337918427,0.17481731996425773
0,2,1.0,2855,256,0.6100433493311985,1.0,0.1547218020356126
0,2,1.0,2855,512,0.6615759859296008,1.0,0.11453081329952178
0,2,1.0,2872,10,0.4784505303319364,0.9092146461969106,0.2738230233306347
0,2,1.0,2872,16,0.48392210464918123,0.8800826840598173,0.27124582468194036
0,2,1.0,2872,32,0.493254463941551,0.814681896837019,0.26889581430141685
0,2,1.0,2872,64,0.5090367702416154,0.6978818075967913,0.26671601031643133
0,2,1.0,2872,128,0.5318657909323735,0.5025901144624729,0.26883210970872784
0,2,1.0,2872,256,0.553288789336462,0.23403954900308716,0.28698294604804353
0,2,1.0,2872,512,0.5585107127327964,0.0,0.3119342162372962
0,2,1.0,2873,10,0.46866644805835544,0.9355631288132751,0.2788133484101575
0,2,1.0,2873,16,0.47739311776923166,0.9407240779694794,0.2701915892010922
0,2,1.0,2873,32,0.48414740456917355,0.9434524447239219,0.26390663601048564
0,2,1.0,2873,64,0.49380086600774276,0.9584779838923203,0.25535912332253835
0,2,1.0,2873,128,0.5109865942640348,0.9899024702916869,0.24036766263127674
0,2,1.0,2873,256,0.537416456493425,0.9999202898578907,0.21531777761414111
0,2,1.0,2873,512,0.5585107127327964,1.0,0.19491279077170343
0,2,1.0,2888,10,0.4623820761943848,0.7805411132909773,0.27440403858220097
0,2,1.0,2888,16,0.4759557608901566,0.7837753433428595,0.2630204667736293
0,2,1.0,2888,32,0.48409864894890686,0.8013284944125229,0.2565289711698199
0,2,1.0,2888,64,0.49380068163901114,0.852142860866029,0.24982301886288438
0,2,1.0,2888,128,0.5109865942635983,0.9424507857193911,0.23789716115221213
0,2,1.0,2888,256,0.5374164564934251,0.9970464508615657,0.215168155455186
0,2,1.0,2888,512,0.5585107127327964,1.0,0.19491279077170343
0,2,1.0,2891,10,0.47559685805479796,0.9990782409515407,0.27508548889601975
0,2,1.0,2891,16,0.47660992543296055,0.9999502605475709,0.2741509297362683
0,2,1.0,2891,32,0.47925214700824936,0.999999986340796,0.2715971203669491
0,2,1.0,2891,64,0.48453605139139294,0.9999999999999997,0.26648483238954457
0,2,1.0,2891,128,0.4951038601544505,1.0,0.25626025501556726
0,2,1.0,2891,256,0.5162394776805659,1.0,0.23581110026761265
0,2,1.0,2891,512,0.5585107127327964,1.0,0.19491279077170343
0,2,1.0,3150,10,0.48302168234022536,0.9427784441826753,0.2648996751343632
0,2,1.0,3150,16,0.4886855491428776,0.9520668357368777,0.259972607782664
0,2,1.0,3150,32,0.5012247723167638,0.9716234465279447,0.2488607603158462
0,2,1.0,3150,64,0.5207281384736951,0.9923287067899427,0.23106883200087236
0,2,1.0,3150,128,0.5436114223349922,0.9996819547572195,0.20931160922857836
0,2,1.0,3150,256,0.5572282844505395,0.9999999627176788,0.19615356518197832
0,2,1.0,3150,512,0.5585107127327964,1.0,0.19491279077170343
0,2,1.0,3171,10,0.47553002097634434,0.4834377866464602,0.24310620331491137
0,2,1.0,3171,16,0.4874948051752932,0.5165245022206315,0.24633149138148747
0,2,1.0,3171,32,0.501211204240169,0.5573193996317446,0.2443295835933261
0,2,1.0,3171,64,0.5207281355457677,0.6079595408847365,0.2382149575139093
0,2,1.0,3171,128,0.5436114223349922,0.7152891395871743,0.2284242641215383
0,2,1.0,3171,256,0.5572282844505395,0.8556594511917879,0.2124316189697126
0,2,1.0,3171,512,0.5585107127327964,1.0,0.19491279077170343
0,2,1.0,3234,10,0.5803653431816123,0.9999999938005515,0.17808653801531918
0,2,1.0,3234,16,0.5917493704390022,0.999999999999777,0.16930470514527757
0,2,1.0,3234,32,0.6161763743138375,0.9999999999999997,0.1505325428177059
0,2,1.0,3234,64,0.6469485390270969,1.0,0.12699664663534627
0,2,1.0,3234,128,0.671278868167708,1.0,0.10865219784248187
0,2,1.0,3234,256,0.6799756683812347,0.9999999999999998,0.10243742880960403
0,2,1.0,3234,512,0.6827581586909915,1.0,0.1006423858771301
0,2,1.0,3245,10,0.5643630856123616,0.9999998174507427,0.19049261194337042
0,2,1.0,3245,16,0.5685327918368253,0.9999999999799936,0.18718265945869003
0,2,1.0,3245,32,0.5780099783790076,0.9999999999999998,0.17986954425268123
0,2,1.0,3245,64,0.5952360493758982,1.0,0.16659919108582802
0,2,1.0,3245,128,0.6234760305003685,0.9999999999999999,0.1449034330355119
0,2,1.0,3245,256,0.6593595481459184,1.0,0.11757535804132696
0,2,1.0,3245,512,0.6827581586909915,1.0,0.1006423858771301
0,2,1.0,3291,10,0.14490844434065392,0.16953320878820152,0.14668618937780498
0,2,1.0,3291,16,0.15580364533062357,0.12000524980767774,0.10957882907041935
0,2,1.0,3291,32,0.1618090302618632,0.04854940991130319,0.059934079464270484
0,2,1.0,3291,64,0.16756401276837585,0.007571692467016411,0.033742266250416
0,2,1.0,3291,128,0.17776404338646673,9.23860527494186e-05,0.03228338442946384
0,2,1.0,3291,256,0.19345069998889527,5.323460728809744e-10,0.037894644273363004
0,2,1.0,3291,512,0.20597056676078632,0.0,0.04242387437175953
0,2,1.0,3299,10,0.15464597551919568,0.055038885258345396,0.06230007398782771
0,2,1.0,3299,16,0.1571852424679045,0.05281902242643646,0.061180358105298406
0,2,1.0,3299,32,0.1589288017645088,0.035882656814371444,0.050108055749541656
0,2,1.0,3299,64,0.16206511240470034,0.010381400332496895,0.03368718809894717
0,2,1.0,3299,128,0.16833732016998443,0.0004532987541189374,0.029121597739971306
0,2,1.0,3299,256,0.1808817357002517,7.801066672204458e-08,0.03334770545756976
0,2,1.0,3299,512,0.20597056676078632,0.0,0.04242387437175953
0,2,1.0,3351,10,0.9132612944907755,1.0,0.008688541211726694
0,2,1.0,3351,16,0.9183319158784842,1.0,0.0071600386840812704
0,2,1.0,3351,32,0.9237234792424328,1.0,0.0066206098081044076
0,2,1.0,3351,64,0.9335647058420846,1.0,0.005766377210188196
0,2,1.0,3351,128,0.9512085950863423,0.9999999999999999,0.004234942418980621
0,2,1.0,3351,256,0.9783432406388464,1.0,0.0018797394549000144
0,2,1.0,3351,512,1.0,1.0,0.0
0,2,1.0,abc307_d,10,0.3987579212033765,5.1624662273846365e-06,0.16868395494055427
0,2,1.0,abc307_d,16,0.4355868909661393,2.9686610870054066e-08,0.1950254175857134
0,2,1.0,abc307_d,32,0.4663634195693405,1.0135349975669623e-14,0.2184323108419154
0,2,1.0,abc307_d,64,0.4735525604790614,3.297683077875221e-29,0.2242808932492289
0,2,1.0,abc307_d,128,0.47396639580519645,1.204630794587586e-65,0.22464419560848184
0,2,1.0,abc307_d,256,0.47396824262622517,0.0,0.22464589501824597
0,2,1.0,abc307_d,512,0.4739682426283353,0.0,0.22464589502019253
0,3,1.0,2728,10,0.5501888907695225,0.9999999999999364,0.2137029713705472
0,3,1.0,2728,16,0.5895975199723134,0.9999999999999997,0.17456035587299495
0,3,1.0,2728,32,0.6223280500423491,0.9999999999999999,0.14353609279436508
0,3,1.0,2728,64,0.6321965885609521,0.9999999999999999,0.13539228512337959
0,3,1.0,2728,128,0.6377452076838963,1.0,0.13128524522064303
0,3,1.0,2728,256,0.6409282769761377,1.0,0.1289383355182546
0,3,1.0,2728,512,0.6412280228840497,1.0,0.12871733156368798
0,3,1.0,2828,10,0.5503505540352193,0.776324828341282,0.24094434668847803
0,3,1.0,2828,16,0.5724408085972781,0.7585574693332027,0.22847476619046345
0,3,1.0,2828,32,0.590622451298779,0.7571253434635141,0.218522497435669
0,3,1.0,2828,64,0.5966993646717756,0.7253834116905187,0.2269602672683348
0,3,1.0,2828,128,0.6033020208890572,0.5597791841144317,0.2644193711696131
0,3,1.0,2828,256,0.6134045786947719,0.24951012247360013,0.33197201310092883
0,3,1.0,2828,512,0.6214676512461704,0.0,0.3862220415454317
0,3,1.0,2854,10,0.24001029710457486,0.01953125,0.08050839369862942
0,3,1.0,2854,16,0.293060019656685,0.03125,0.11088300429919182
0,3,1.0,2854,32,0.39042556096990516,0.0625,0.16898308554680547
0,3,1.0,2854,64,0.4865651272816406,0.125,0.22912241718126997
0,3,1.0,2854,128,0.553098276584385,0.25,0.2659982261663707
0,3,1.0,2854,256,0.5850135843858362,0.5,0.2536346723753202
0,3,1.0,2854,512,0.5891521212558597,1.0,0.16879597946855981
0,3,1.0,2856,10,0.7050762419537032,0.9703879788806993,0.09942552258569085
0,3,1.0,2856,16,0.7263413181112659,0.9934641050298716,0.08099297008201842
0,3,1.0,2856,32,0.7575983843371884,0.9998604762774016,0.06318778107212672
0,3,1.0,2856,64,0.7889038810176416,0.9999999361639869,0.04978687039962975
0,3,1.0,2856,128,0.8285553293500107,0.9999999999999982,0.034009876005359256
0,3,1.0,2856,256,0.8656152019656913,1.0,0.019298815488759457
0,3,1.0,2856,512,0.874648637356195,1.0,0.015712964116658706
0,3,1.0,2919,10,0.5407509650423091,0.685201082760913,0.26277698290608886
0,3,1.0,2919,16,0.5838668296319426,0.6886343774580321,0.22703554385717478
0,3,1.0,2919,32,0.6072572588805634,0.7456275165878595,0.20321949307165468
0,3,1.0,2919,64,0.6175481786347576,0.8315818226947741,0.18274655142162777
0,3,1.0,2919,128,0.625427909551214,0.8514694326844882,0.17601991249727672
0,3,1.0,2919,256,0.6313409223107084,0.8747260473370814,0.16643906335855974
0,3,1.0,2919,512,0.6412280228840497,1.0,0.12871733156368798
0,3,1.0,2954,10,0.6983267081435167,0.9905734893684552,0.10084403955154056
0,3,1.0,2954,16,0.7261825168935648,0.9973979437917662,0.08443752662257056
0,3,1.0,2954,32,0.7765424570465564,0.9999076501263237,0.05857543676044329
0,3,1.0,2954,64,0.8282845815954694,0.9999999426786252,0.03477965455304931
0,3,1.0,2954,128,0.8638715839056339,0.9999999999999982,0.020003450570015943
0,3,1.0,2954,256,0.8743827017856781,0.9999999999999999,0.015818528428445784
0,3,1.0,2954,512,0.874648637356195,1.0,0.015712964116658706
0,3,1.0,3031,10,0.2548867104870945,0.12167097648957707,0.18716369587538167
0,3,1.0,3031,16,0.3237320599760555,0.10083323487081963,0.20998361354121753
0,3,1.0,3031,32,0.43341705037182815,0.0483583778952699,0.24339501225177937
0,3,1.0,3031,64,0.5274199405500123,0.015027236581472996,0.2958010470486151
0,3,1.0,3031,128,0.5780534491854521,0.0017844707092815378,0.336875306948048
0,3,1.0,3031,256,0.5889932644753779,2.9984906496107654e-06,0.34694396425956986
0,3,1.0,3031,512,0.5891521212558597,0.0,0.34710022198027923
0,3,1.0,3033,10,0.208715497174733,0.6534986671543805,0.3901805866544169
0,3,1.0,3033,16,0.24639136025975883,0.759828253170918,0.4181171544349882
0,3,1.0,3033,32,0.3107539780706298,0.8809128812780875,0.41541454831670316
0,3,1.0,3033,64,0.36237899839732324,0.9631298408429373,0.3944270317686933
0,3,1.0,3033,128,0.38700758030526006,0.9958998570552305,0.3762002299500699
0,3,1.0,3033,256,0.41033728155306043,0.9999869324576649,0.34977175515388775
0,3,1.0,3033,512,0.45586942773716077,1.0,0.2960780796710849
0,3,1.0,3080,10,0.1643249727501802,0.014905316148451697,0.044953120628413105
0,3,1.0,3080,16,0.18815200310085226,0.01986140420529614,0.05899349323535998
0,3,1.0,3080,32,0.23592231706517883,0.02411607768445767,0.08454541421979186
0,3,1.0,3080,64,0.2961217459967826,0.016863880800778164,0.10913034802325776
0,3,1.0,3080,128,0.34680429106985866,0.0032093253853372524,0.12564637662161507
0,3,1.0,3080,256,0.36419415118169873,1.2728013470504586e-05,0.1327376521809856
0,3,1.0,3080,512,0.3648054636161343,0.0,0.1330830262841827
0,3,1.0,3269,10,0.6866370043655781,0.936814125718876,0.1300996262735843
0,3,1.0,3269,16,0.707221072921528,0.9266443344954198,0.12412253374695774
0,3,1.0,3269,32,0.7450857723512155,0.9247422350175634,0.10533500943186341
0,3,1.0,3269,64,0.7862259583519833,0.9582518700104684,0.07054467855969919
0,3,1.0,3269,128,0.8285018810117667,0.9940255265631316,0.03677268556636655
0,3,1.0,3269,256,0.8656152005620792,0.9999732829667638,0.01931102061446802
0,3,1.0,3269,512,0.874648637356195,1.0,0.015712964116658706
0,3,1.0,3308,10,0.15795866010756107,0.3684209918053927,0.2890841677906538
0,3,1.0,3308,16,0.17644392211768178,0.37432073617918216,0.29151341513658036
0,3,1.0,3308,32,0.21694101673077731,0.3296673544458506,0.2534927031772021
0,3,1.0,3308,64,0.27229527422285243,0.27644031550744086,0.20569137167668772
0,3,1.0,3308,128,0.3294275460969367,0.3119622406313898,0.2088994767914935
0,3,1.0,3308,256,0.3610740534479394,0.5079259923451729,0.2688338516979184
0,3,1.0,3308,512,0.3648054636161343,1.0,0.40347209905191406
0,3,1.0,3354,10,0.40192508337642724,0.5018531382338605,0.15074755165513765
0,3,1.0,3354,16,0.48258061449487344,0.6504645339123163,0.17112483081587349
0,3,1.0,3354,32,0.5744554780341417,0.8389183100175643,0.17400686391924458
0,3,1.0,3354,64,0.6168067942788099,0.9419899436774635,0.15505578808703688
0,3,1.0,3354,128,0.6333644412553467,0.9848395145821077,0.13736649392608574
0,3,1.0,3354,256,0.6405031426819092,0.9995439481496843,0.1293393235248814
0,3,1.0,3354,512,0.6412280228840497,1.0,0.12871733156368798
0,3,1.0,abc302_d,10,0.6259007759860773,2.3460811106026993e-07,0.39221343994263663
0,3,1.0,abc302_d,16,0.6335830421452664,1.5626337860434282e-10,0.40165339265748073
0,3,1.0,abc302_d,32,0.6397918619173304,1.114217362009556e-19,0.40936954086958277
0,3,1.0,abc302_d,64,0.6411623329307892,1.4327953961766797e-40,0.41109046801084725
0,3,1.0,abc302_d,128,0.6412279385250836,3.721345185450317e-99,0.41117327081221744
0,3,1.0,abc302_d,256,0.6412280228840481,0.0,0.41117337733178533
0,3,1.0,abc302_d,512,0.6412280228840497,0.0,0.4111733773317873
0,3,1.0,abc306_c,10,0.23253413412354867,0.2820064102854474,0.170978130321235
0,3,1.0,abc306_c,16,0.2948517868529614,0.3639100411602274,0.21229560459911023
0,3,1.0,abc306_c,32,0.39938595450583064,0.46036181477027893,0.2584239077222732
0,3,1.0,abc306_c,64,0.5000005472707036,0.46872559142519576,0.27048595618191923
0,3,1.0,abc306_c,128,0.5649533167477879,0.4004995914410766,0.27516224214824636
0,3,1.0,abc306_c,256,0.5877510251233852,0.3004225427674365,0.2929831743960913
0,3,1.0,abc306_c,512,0.5891521212558597,0.0,0.34710022198027923
0,3,1.0,abc328_d,10,0.6132001340603186,0.03693718955842885,0.37035373364663593
0,3,1.0,abc328_d,16,0.626351558342622,0.03559751689836063,0.3860210727498595
0,3,1.0,abc328_d,32,0.6374849553566639,0.017863137013177946,0.40305810172899825
0,3,1.0,abc328_d,64,0.6410045892339835,0.0019448049900765026,0.4105124111042808
0,3,1.0,abc328_d,128,0.6412276162050117,5.768447047774929e-06,0.4111717046830413
0,3,1.0,abc328_d,256,0.6412280228840276,3.6312639735174147e-13,0.4111733773316818
0,3,1.0,abc328_d,512,0.6412280228840497,0.0,0.4111733773317873
0,3,1.0,abc332_d,10,0.14177439302130557,0.056567258291524314,0.03684594880564576
0,3,1.0,abc332_d,16,0.18664230139381188,0.08841979788582688,0.054163479364294206
0,3,1.0,abc332_d,32,0.27126875052224597,0.1662616015098367,0.09150117092223112
0,3,1.0,abc332_d,64,0.38143802721235187,0.2947770920913515,0.14380199152110834
0,3,1.0,abc332_d,128,0.5084509001981341,0.470496313281617,0.19702010423015764
0,3,1.0,abc332_d,256,0.6022640707866606,0.6563712278786155,0.20639708707423857
0,3,1.0,abc332_d,512,0.6412280228840497,1.0,0.12871733156368798
0,3,1.0,abc333_c,10,0.09342262267482274,0.01953125,0.013332551539715026
0,3,1.0,abc333_c,16,0.11726668462116198,0.03125,0.01891459041095802
0,3,1.0,abc333_c,32,0.15882003570015457,0.0625,0.03052551126269818
0,3,1.0,abc333_c,64,0.2109504622963556,0.125,0.048256496581299616
0,3,1.0,abc333_c,128,0.29154455350938113,0.25,0.0775203890630477
0,3,1.0,abc333_c,256,0.4218585129461387,0.5,0.12293969183396111
0,3,1.0,abc333_c,512,0.5891521212558597,1.0,0.16879597946855981
