split,method,divisor,adaptive_utility,fixed_utility,utility_gap,relative_utility_gain_pct,adaptive_accuracy,adaptive_chars,adaptive_opens,fixed_n,config_id
79,shifted_exponential_calibrated_probability,600000.0,0.2683951322751323,0.24591258928571433,0.02248254298941796,9.142493702628842,0.31646825396825395,28843.873015873014,47.066964285714285,45,334
79,selected_ucb,600000.0,0.2683951322751323,0.24591258928571433,0.02248254298941796,9.142493702628842,0.31646825396825395,28843.873015873014,47.066964285714285,45,334
79,gaussian_calibrated_probability,700000.0,0.2761569189342404,0.2528024829931973,0.023354435941043084,9.238214618988348,0.31994047619047616,30648.490079365078,49.86954365079365,49,33
79,shifted_exponential_calibrated_probability,700000.0,0.27627094954648523,0.2528024829931973,0.023468466553287937,9.283321221935726,0.3209325396825397,31263.113095238095,51.29563492063492,49,334
79,selected_ucb,700000.0,0.27627094954648523,0.2528024829931973,0.023468466553287937,9.283321221935726,0.3209325396825397,31263.113095238095,51.29563492063492,49,334
79,gaussian_calibrated_probability,800000.0,0.28485173053075397,0.25896735677083327,0.025884373759920698,9.995226457374098,0.32589285714285715,32832.90128968254,53.26884920634921,53,33
79,shifted_exponential_calibrated_probability,800000.0,0.28438346478174603,0.25896735677083327,0.025416108010912764,9.814406081073807,0.32688492063492064,34001.16468253968,56.13144841269841,53,334
79,selected_ucb,800000.0,0.28438346478174603,0.25896735677083327,0.025416108010912764,9.814406081073807,0.32688492063492064,34001.16468253968,56.13144841269841,53,334
79,gaussian_calibrated_probability,900000.0,0.2722065244708995,0.2642053797398589,0.008001144731040577,3.0283807009980794,0.3253968253968254,47871.270833333336,84.85664682539682,57,103
79,shifted_exponential_calibrated_probability,900000.0,0.28760032462522045,0.2642053797398589,0.023394944885361535,8.85483289870804,0.3288690476190476,37141.850694444445,62.06547619047619,57,334
79,selected_ucb,900000.0,0.28760032462522045,0.2642053797398589,0.023394944885361535,8.85483289870804,0.3288690476190476,37141.850694444445,62.06547619047619,57,334
79,gaussian_calibrated_probability,1000000.0,0.2777962827380952,0.26815922569444445,0.009637057043650754,3.59378164920261,0.32837301587301587,50576.733134920636,89.37946428571429,60,110
79,shifted_exponential_calibrated_probability,1000000.0,0.2912002886904762,0.26815922569444445,0.023041062996031758,8.592306655257884,0.32787698412698413,36676.69543650794,59.15972222222222,60,285
79,selected_ucb,1000000.0,0.2777962827380952,0.26815922569444445,0.009637057043650754,3.59378164920261,0.32837301587301587,50576.733134920636,89.37946428571429,60,110
80,gaussian_calibrated_probability,100000.0,0.16023837301587304,0.14665138392857144,0.013586989087301604,9.264821594809725,0.21577380952380953,5553.543650793651,11.047619047619047,11,75
80,shifted_exponential_calibrated_probability,100000.0,0.1627904265873016,0.14665138392857144,0.016139042658730174,11.005039452332012,0.21329365079365079,5050.3224206349205,10.01388888888889,11,327
80,selected_ucb,100000.0,0.1627904265873016,0.14665138392857144,0.016139042658730174,11.005039452332012,0.21329365079365079,5050.3224206349205,10.01388888888889,11,327
80,gaussian_calibrated_probability,200000.0,0.18083714037698412,0.17736836805555553,0.003468772321428587,1.9556882433186136,0.21279761904761904,6392.095734126984,12.041170634920634,18,25
80,shifted_exponential_calibrated_probability,200000.0,0.18640248511904764,0.17736836805555553,0.009034117063492109,5.093420637812055,0.22073412698412698,6866.328373015873,13.374503968253968,18,207
80,selected_ucb,200000.0,0.18640248511904764,0.17736836805555553,0.009034117063492109,5.093420637812055,0.22073412698412698,6866.328373015873,13.374503968253968,18,207
80,gaussian_calibrated_probability,300000.0,0.18846099702380953,0.18782542824074072,0.0006355687830688073,0.3383827147483898,0.22271825396825398,10277.177083333334,19.856646825396826,26,24
80,shifted_exponential_calibrated_probability,300000.0,0.1855485730820106,0.18782542824074072,-0.0022768551587301344,-1.2122188034156005,0.20982142857142858,7281.856646825397,13.41468253968254,26,136
80,selected_ucb,300000.0,0.1855485730820106,0.18782542824074072,-0.0022768551587301344,-1.2122188034156005,0.20982142857142858,7281.856646825397,13.41468253968254,26,136
