split,config_id,divisor_id,divisor,family,calibration,confidence_scale,reward_prior_strength,cost_prior_strength,cap_factor,tail_quantile,tail_decay,train_accuracy,train_predicted_accuracy,train_chars,test_accuracy,test_predicted_accuracy,test_chars,test_opens
101,0,5,140000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.2926829268292683,0.2617544391107781,6235.620426829269,0.2916666666666667,0.2549177547158059,6428.073908730159,13.009920634920634
101,0,6,200000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.3003048780487805,0.2678996114682558,7551.432926829269,0.29563492063492064,0.26253859026069526,7770.959325396825,15.786210317460318
101,0,7,280000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.3003048780487805,0.27409693946674424,9058.028963414634,0.30257936507936506,0.2684254041605136,9422.721726190477,19.06845238095238
101,0,8,400000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.3003048780487805,0.28105346674180054,10949.102134146342,0.3070436507936508,0.27470880152939664,11442.357142857143,23.29811507936508
101,0,9,560000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.3018292682926829,0.2846783299754046,13077.931402439024,0.30853174603174605,0.28032528806864765,13745.33382936508,28.208829365079364
101,0,10,700000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.3003048780487805,0.290008639434058,14755.272865853658,0.31200396825396826,0.2837879787163536,15520.279761904761,32.1155753968254
101,0,11,1000000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.30335365853658536,0.29811417508183674,17690.788109756097,0.3159722222222222,0.28962255175189305,18844.717261904763,39.625
101,0,12,1400000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.3079268292682927,0.3035989450322584,21059.733231707316,0.31845238095238093,0.29542936998696945,22786.725694444445,48.8343253968254
101,0,13,2000000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.3125,0.3106765424932844,25217.056402439026,0.32688492063492064,0.29962026090282495,26793.086805555555,56.82837301587302
101,0,14,2800000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.3201219512195122,0.31514133213837187,30318.23780487805,0.33035714285714285,0.3054174807504175,31182.586805555555,65.43253968253968
101,0,15,4000000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.3307926829268293,0.31927849020840826,36681.25304878049,0.33482142857142855,0.30987954805760665,36912.52579365079,76.3670634920635
101,0,16,5600000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.3429878048780488,0.3240551778008228,44137.00457317073,0.3368055555555556,0.3154658114290654,43422.822916666664,88.8422619047619
101,0,17,7000000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.3445121951219512,0.3277767850958287,49995.69817073171,0.3402777777777778,0.31822310645071095,48464.730158730155,98.7390873015873
101,0,18,10000000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.3429878048780488,0.3317333429327438,61689.82317073171,0.3412698412698413,0.3218195115492913,58946.61309523809,118.74057539682539
102,0,0,25000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.2149390243902439,0.21817084302410356,3035.862804878049,0.30456349206349204,0.21744750027969553,2883.5223214285716,6.513392857142857
102,0,1,35000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.21189024390243902,0.22540107020939087,3682.294207317073,0.310515873015873,0.22457971348043076,3436.719246031746,7.814980158730159
102,0,2,50000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.20579268292682926,0.2334042096144057,4456.25,0.32490079365079366,0.23338502365918215,4159.1671626984125,9.569444444444445
102,0,3,70000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.2073170731707317,0.24085550332445263,5281.195121951219,0.3402777777777778,0.23999698667386177,5012.762896825397,11.597718253968255
102,0,4,100000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.21189024390243902,0.24892250910905986,6429.114329268293,0.35267857142857145,0.24842438443822132,6137.014384920635,14.260912698412698
102,0,5,140000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.2149390243902439,0.2558187980024224,7654.367378048781,0.35813492063492064,0.2551662671898567,7421.725198412699,17.45436507936508
102,0,6,200000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.22408536585365854,0.2638621214015006,9369.588414634147,0.3685515873015873,0.2626813331176145,9123.688988095239,21.6984126984127
102,0,7,280000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.2301829268292683,0.27003421275519407,11481.580792682927,0.37896825396825395,0.2696121253081271,11089.223214285714,26.7390873015873
102,0,8,400000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.22865853658536586,0.27508140698675565,13988.400914634147,0.3864087301587302,0.2764003678487829,13647.192460317461,33.42906746031746
102,0,9,560000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.2347560975609756,0.28033308669273943,17022.228658536584,0.3958333333333333,0.281859417336227,16749.786706349205,41.36011904761905
102,0,10,700000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.24085365853658536,0.283229497952687,19562.138719512193,0.39831349206349204,0.28612958686670237,19123.398313492064,47.70634920634921
102,0,11,1000000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.24542682926829268,0.2887205818191786,24100.69969512195,0.4017857142857143,0.2926135741809454,23617.677579365078,59.617063492063494
102,0,12,1400000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.25,0.2930123221132595,29574.946646341465,0.39732142857142855,0.2991764308392167,28934.141865079364,73.28323412698413
102,0,13,2000000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.25609756097560976,0.2981016266478533,37120.553353658535,0.39831349206349204,0.305128081660515,34837.87003968254,87.72619047619048
102,0,14,2800000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.2606707317073171,0.3035342353651833,45749.11737804878,0.40327380952380953,0.3106546380759415,41098.93898809524,101.88541666666667
102,0,15,4000000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.2759146341463415,0.3128687837759558,55214.72865853659,0.41121031746031744,0.3156809420445961,47747.15426587302,115.89335317460318
102,0,16,5600000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.2820121951219512,0.3168274286119695,65132.80945121951,0.4211309523809524,0.3214954155134067,55197.22271825397,131.92361111111111
102,0,17,7000000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.2850609756097561,0.318995666076079,71177.94207317074,0.4270833333333333,0.32564852164651953,60814.324900793654,144.59623015873015
102,0,18,10000000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.2820121951219512,0.32193203508154,82162.97103658537,0.4305555555555556,0.32917559515147726,71929.23214285714,169.7405753968254
103,0,0,25000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.21341463414634146,0.23196021826413332,2937.762195121951,0.27232142857142855,0.2732235875108335,2439.9737103174602,5.006944444444445
103,0,1,35000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.21189024390243902,0.2388236028785532,3410.943597560976,0.2748015873015873,0.2831080222454778,2774.8640873015875,5.698412698412699
103,0,2,50000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.21646341463414634,0.24689040799978365,4140.6234756097565,0.28273809523809523,0.2917090242809963,3193.3303571428573,6.594742063492063
103,0,3,70000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.2225609756097561,0.2559903528864953,4936.617378048781,0.28918650793650796,0.29926693478191063,3674.4236111111113,7.562003968253968
103,0,4,100000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.22865853658536586,0.26531961583987546,6031.236280487805,0.29464285714285715,0.30608718411991587,4306.18253968254,8.791170634920634
103,0,5,140000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.24390243902439024,0.27216798666925207,7235.173780487805,0.30357142857142855,0.31255673749665147,5025.644345238095,10.187996031746032
103,0,6,200000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.25609756097560976,0.27866134440797435,8737.727134146342,0.30952380952380953,0.32001173359201773,5926.5525793650795,12.015376984126984
103,0,7,280000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.2621951219512195,0.285214607920031,10496.670731707318,0.3159722222222222,0.3259390089026988,6928.443948412699,14.046130952380953
103,0,8,400000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.2682926829268293,0.29481285028968673,12629.458841463415,0.3194444444444444,0.33019824433731365,8270.610119047618,16.689484126984127
103,0,9,560000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.27439024390243905,0.298861528263307,15249.943597560976,0.3253968253968254,0.3367103724881157,9775.795138888889,19.473214285714285
103,0,10,700000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.2774390243902439,0.3032183247089075,17185.49237804878,0.3288690476190476,0.3398764105962184,10899.879960317461,21.618055555555557
103,0,11,1000000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.2774390243902439,0.30836435282082053,20876.571646341465,0.33630952380952384,0.34534960672143206,12883.130456349207,25.67361111111111
103,0,12,1400000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.2896341463414634,0.31478126411896734,25317.317073170732,0.33779761904761907,0.3498168021469543,15280.00992063492,30.387896825396826
103,0,13,2000000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.28810975609756095,0.3209165075266004,29724.684451219513,0.34424603174603174,0.35326666680687274,18474.01388888889,36.638392857142854
103,0,14,2800000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.2896341463414634,0.3264096434630599,34073.84146341463,0.35367063492063494,0.35774516305673704,22045.435515873014,43.854166666666664
103,0,15,4000000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.2972560975609756,0.33213315453826114,39089.72865853659,0.35912698412698413,0.36277137119823444,26092.584325396827,52.28968253968254
103,0,16,5600000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.2972560975609756,0.33542998634580407,45074.20274390244,0.3665674603174603,0.36661001873148513,30420.3189484127,61.54117063492063
103,0,17,7000000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.30335365853658536,0.33931707512486864,49645.44054878049,0.36706349206349204,0.3692094426379462,34223.698908730155,69.4702380952381
103,0,18,10000000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.30640243902439024,0.3441811427881924,58221.85975609756,0.3715277777777778,0.37239098979156815,40428.06547619047,82.1140873015873
104,0,0,25000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.21951219512195122,0.1860603789354893,2593.131097560976,0.2802579365079365,0.17790342651264274,2547.7723214285716,5.3288690476190474
104,0,1,35000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.2225609756097561,0.19277855548589107,2946.545731707317,0.2847222222222222,0.18372612477444555,2945.094246031746,6.1959325396825395
104,0,2,50000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.22865853658536586,0.19855841179963973,3403.669207317073,0.28918650793650796,0.19076704202419673,3477.5798611111113,7.407242063492063
104,0,3,70000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.23932926829268292,0.20540312943128575,3930.9634146341464,0.28621031746031744,0.19669550635191138,4119.773809523809,8.75297619047619
104,0,4,100000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.23932926829268292,0.2125589483090658,4660.582317073171,0.2916666666666667,0.20307816344542715,5004.632440476191,10.597222222222221
104,0,5,140000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.24695121951219512,0.2177902722068318,5435.588414634146,0.29811507936507936,0.20913821754204998,5973.908730158731,12.703373015873016
104,0,6,200000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.24695121951219512,0.22315313703498288,6519.553353658536,0.3005952380952381,0.21423593893144655,7288.621031746032,15.421130952380953
104,0,7,280000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.25609756097560976,0.22860020680101859,7864.3536585365855,0.3040674603174603,0.21894797602283894,8691.78125,18.618055555555557
104,0,8,400000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.26371951219512196,0.2334752804879262,9271.346036585366,0.3080357142857143,0.22240004961696883,10593.34375,22.76736111111111
104,0,9,560000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.2728658536585366,0.23769656333623518,11062.292682926829,0.3125,0.22634483605347203,12773.095734126984,27.765376984126984
104,0,10,700000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.2728658536585366,0.23952704177009518,12379.442073170732,0.31398809523809523,0.22899449143853096,14577.280753968254,31.828869047619047
104,0,11,1000000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.2820121951219512,0.2427897693352136,14842.120426829268,0.3159722222222222,0.23287288249768612,17856.052083333332,39.48015873015873
104,0,12,1400000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.29115853658536583,0.2449887137662741,17636.914634146342,0.32142857142857145,0.23620383877949372,21803.67013888889,48.84275793650794
104,0,13,2000000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.29878048780487804,0.2479152731920118,21486.416158536584,0.3298611111111111,0.23949455703113828,26129.441964285714,58.45982142857143
104,0,14,2800000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.3048780487804878,0.2509059791725283,26230.467987804877,0.33581349206349204,0.24278186103241345,30556.4751984127,67.81498015873017
104,0,15,4000000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.3155487804878049,0.2541042171344305,32275.102134146342,0.34375,0.24604932029952112,35955.07142857143,79.22222222222223
104,0,16,5600000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.32164634146341464,0.25769122901413105,39050.15243902439,0.34970238095238093,0.24968122686270408,41739.36755952381,91.96924603174604
104,0,17,7000000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.32926829268292684,0.26028227394116066,43640.443597560974,0.3556547619047619,0.2511908078262263,46497.75148809524,102.49156746031746
104,0,18,10000000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.33689024390243905,0.26379273609525367,52015.766768292684,0.3630952380952381,0.2547784483561791,55843.41170634921,123.47817460317461
