generator,split_seed,method,target,adaptive_length,fixed_length,feasible,frontier_saving_percent
gemma2_9b,72,quarter32_a2_sequential,0.6,438585.81146301253,569802.1302506098,True,23.028400881879097
gemma2_9b,72,quarter32_a2_doubling,0.3,,4030.3153300212684,False,
gemma2_9b,72,quarter32_a2_doubling,0.35,7148.5502038097375,7592.430580091911,True,5.84635409701435
gemma2_9b,72,quarter32_a2_doubling,0.4,14911.293440573105,15722.010224823078,True,5.156572045538765
gemma2_9b,72,quarter32_a2_doubling,0.45,30827.74937731419,36113.056995948165,True,14.635447836019477
gemma2_9b,72,quarter32_a2_doubling,0.5,60768.959666126146,76898.66553723335,True,20.97527409405746
gemma2_9b,72,quarter32_a2_doubling,0.55,154315.3609251757,198184.50347067398,True,22.135505943828626
gemma2_9b,72,quarter32_a2_doubling,0.6,463279.4916280658,569802.1302506098,True,18.694671881218362
gemma2_9b,72,quarter32_a4_sequential,0.3,,4030.3153300212684,False,
gemma2_9b,72,quarter32_a4_sequential,0.35,7114.240362664367,7592.430580091911,True,6.298249452308524
gemma2_9b,72,quarter32_a4_sequential,0.4,14949.17026433125,15722.010224823078,True,4.915656137098878
gemma2_9b,72,quarter32_a4_sequential,0.45,29104.52796108772,36113.056995948165,True,19.40718847381653
gemma2_9b,72,quarter32_a4_sequential,0.5,64741.81553994155,76898.66553723335,True,15.808921926487285
gemma2_9b,72,quarter32_a4_sequential,0.55,158578.74910531333,198184.50347067398,True,19.984284175488654
gemma2_9b,72,quarter32_a4_sequential,0.6,453071.6252583514,569802.1302506098,True,20.486147522986297
gemma2_9b,72,quarter32_a4_doubling,0.3,,4030.3153300212684,False,
gemma2_9b,72,quarter32_a4_doubling,0.35,7201.086746011484,7592.430580091911,True,5.154394629653492
gemma2_9b,72,quarter32_a4_doubling,0.4,14759.610209455843,15722.010224823078,True,6.121354722487881
gemma2_9b,72,quarter32_a4_doubling,0.45,30312.610759085554,36113.056995948165,True,16.061908681708704
gemma2_9b,72,quarter32_a4_doubling,0.5,59306.018193516364,76898.66553723335,True,22.877701740089172
gemma2_9b,72,quarter32_a4_doubling,0.55,155759.13205056562,198184.50347067398,True,21.40700744868591
gemma2_9b,72,quarter32_a4_doubling,0.6,458821.52033450577,569802.1302506098,True,19.47704370064266
gemma2_9b,73,fixed2_a1_sequential,0.3,,4385.239240290586,False,
gemma2_9b,73,fixed2_a1_sequential,0.35,8000.628148003563,8556.489332967361,True,6.496369753213116
gemma2_9b,73,fixed2_a1_sequential,0.4,15979.05399890726,17095.967624920213,True,6.533199234566078
gemma2_9b,73,fixed2_a1_sequential,0.45,35580.58548530549,38024.21072235378,True,6.426498251051727
gemma2_9b,73,fixed2_a1_sequential,0.5,82253.81946243349,84281.25042380251,True,2.4055539650565616
gemma2_9b,73,fixed2_a1_sequential,0.55,203172.27480117872,179644.6267358333,True,-13.0967724962588
gemma2_9b,73,fixed2_a1_sequential,0.6,597144.2950257027,438377.8011719626,True,-36.216818787195095
gemma2_9b,73,fixed2_a1_doubling,0.3,,4385.239240290586,False,
gemma2_9b,73,fixed2_a1_doubling,0.35,7967.948615174204,8556.489332967361,True,6.878296634176406
gemma2_9b,73,fixed2_a1_doubling,0.4,16923.436134121726,17095.967624920213,True,1.0091940660146848
gemma2_9b,73,fixed2_a1_doubling,0.45,34893.628972546925,38024.21072235378,True,8.233127500438664
gemma2_9b,73,fixed2_a1_doubling,0.5,78238.8308650648,84281.25042380251,True,7.16935205440572
gemma2_9b,73,fixed2_a1_doubling,0.55,184460.14422072802,179644.6267358333,True,-2.6805797492490013
gemma2_9b,73,fixed2_a1_doubling,0.6,521620.61040959315,438377.8011719626,True,-18.98882858919604
gemma2_9b,73,fixed2_a2_sequential,0.3,,4385.239240290586,False,
gemma2_9b,73,fixed2_a2_sequential,0.35,8032.483430802484,8556.489332967361,True,6.124075912137606
gemma2_9b,73,fixed2_a2_sequential,0.4,15819.220716662667,17095.967624920213,True,7.468117255887141
gemma2_9b,73,fixed2_a2_sequential,0.45,35974.89822624027,38024.21072235378,True,5.38949384400701
gemma2_9b,73,fixed2_a2_sequential,0.5,82300.7903243595,84281.25042380251,True,2.3498228722098946
