generator,split_seed,method,target,attained_quality,fixed_attained_quality,mean_length,fixed_mean_length,samples,train_feasible,fixed_train_feasible,matched_feasible,matched_length,matched_saving_percent,unmatched_train_baseline_saving,adaptive_low,adaptive_high,adaptive_high_weight,fixed_low,fixed_high,fixed_high_weight
gemma2_9b,72,empirical_spacing,0.6,0.5902413004635279,0.5821403291795061,363418.45205586316,393915.93442422425,443.1380742768164,True,True,True,458158.0729206782,20.67836986061741,7.742129653358242,221,219,0.7656225961404131,272,320,0.6314187319166742
gemma2_9b,72,corrected_spacing,0.3,0.32331870504903415,0.3114041636926145,5263.4175,4763.629294295971,4.075,True,True,True,5281.551431332921,0.3433447836054704,-10.491752712631964,440,440,0.0,3,5,0.31397694798443676
gemma2_9b,72,corrected_spacing,0.35,0.36345872566926074,0.3591953034477548,8426.416100875054,8840.28982170609,15.25572887767283,True,True,True,9204.219912928524,8.450513127798509,4.681675931198848,479,332,0.060026390473903256,6,7,0.7363991241607317
gemma2_9b,72,corrected_spacing,0.4,0.40693074524311107,0.4035225783613322,14031.184017539585,16594.90853772944,18.32611415487725,True,True,True,17648.339762522228,20.49572817418206,15.448862007049247,331,380,0.7497858282553839,12,13,0.6746374367926431
gemma2_9b,72,corrected_spacing,0.45,0.4497372954223702,0.4470195150877291,26558.7076588125,34891.98428943084,39.2138911221647,True,True,True,35987.24412958043,26.19966240487407,23.883068848975096,377,376,0.33038178134679064,24,28,0.6945344229181347
gemma2_9b,72,corrected_spacing,0.5,0.49313137970946946,0.5018759445499742,57695.96619014707,80656.7038326229,89.38964596744671,True,True,True,68186.69486145252,15.38530162317061,28.467240231045732,374,471,0.6700786734835525,51,68,0.6406450134863044
gemma2_9b,72,corrected_spacing,0.55,0.5413419018422456,0.5424862225967397,136225.24611727346,172969.96809297413,194.33759389265387,True,True,True,167289.93292660906,18.56937011443709,21.243411431948577,371,468,0.8056241360942996,132,137,0.14586325500724062
gemma2_9b,72,corrected_spacing,0.6,0.5899245965266809,0.5821403291795061,360975.9086852774,393915.93442422425,440.54766444717774,True,True,True,454696.3252961647,20.611650325047805,8.362196819251388,466,464,0.7493556070650631,272,320,0.6314187319166742
gemma2_9b,72,train_selected_spacing,0.3,0.32331870504903415,0.3114041636926145,5263.4175,4763.629294295971,4.075,True,True,True,5281.551431332921,0.3433447836054704,-10.491752712631964,440,440,0.0,3,5,0.31397694798443676
gemma2_9b,72,train_selected_spacing,0.35,0.36345872566926074,0.3591953034477548,8426.416100875054,8840.28982170609,15.25572887767283,True,True,True,9204.219912928524,8.450513127798509,4.681675931198848,479,332,0.060026390473903256,6,7,0.7363991241607317
gemma2_9b,72,train_selected_spacing,0.4,0.40693074524311107,0.4035225783613322,14031.184017539585,16594.90853772944,18.32611415487725,True,True,True,17648.339762522228,20.49572817418206,15.448862007049247,331,380,0.7497858282553839,12,13,0.6746374367926431
