variant,generator,split,target_quality,selected_divisor,adaptive_target_reached_train,fixed_target_reached_train,adaptive_test_quality,fixed_test_quality,adaptive_target_error_pp,fixed_target_error_pp,adaptive_test_chars,fixed_test_chars,character_saving_vs_train_fixed_pct
local_exp_open5,llama3.1_8b,13,0.5,2000000.0,True,True,0.5162006920694765,0.47483143901927954,1.6200692069476497,-2.5168560980720454,103487.26,112298.295,7.846098642904599
local_exp_open5,llama3.1_8b,13,0.55,5000000.0,True,True,0.5784480707362541,0.5378895943806394,2.8448070736254105,-1.211040561936061,254400.065,229057.64,-11.063776349044716
local_exp_open5,llama3.1_8b,13,0.6,10000000.0,True,True,0.6140693504234124,0.5785820579984087,1.4069350423412397,-2.1417942001591306,433098.53,392629.365,-10.307218106317656
local_exp_open6,llama3.1_8b,13,0.3,50000.0,True,True,0.32212833301618105,0.31231589470249205,2.2128333016181054,1.2315894702492058,12466.085,12252.14,-1.746184748133793
local_exp_open6,llama3.1_8b,13,0.35,500000.0,True,True,0.404965152002356,0.35301524482337443,5.496515200235602,0.3015244823374452,24628.205,24439.45,-0.7723373480172467
local_exp_open6,llama3.1_8b,13,0.4,1000000.0,True,True,0.4553338948210107,0.376119090700804,5.53338948210107,-2.388090929919601,51111.715,34629.58,-47.59553826526338
local_exp_open6,llama3.1_8b,13,0.45,1000000.0,True,True,0.4553338948210107,0.4212493036650262,0.533389482101071,-2.875069633497379,51111.715,61028.86,16.249926674035866
local_exp_open6,llama3.1_8b,13,0.5,2000000.0,True,True,0.5162006920694765,0.47483143901927954,1.6200692069476497,-2.5168560980720454,103487.26,112298.295,7.846098642904599
local_exp_open6,llama3.1_8b,13,0.55,5000000.0,True,True,0.5784480707362541,0.5378895943806394,2.8448070736254105,-1.211040561936061,254400.065,229057.64,-11.063776349044716
local_exp_open6,llama3.1_8b,13,0.6,10000000.0,True,True,0.6140693504234124,0.5785820579984087,1.4069350423412397,-2.1417942001591306,433098.53,392629.365,-10.307218106317656
local_exp_open8,llama3.1_8b,13,0.3,50000.0,True,True,0.33717935601473437,0.31231589470249205,3.717935601473438,1.2315894702492058,16537.48,12252.14,-34.97625720894472
local_exp_open8,llama3.1_8b,13,0.35,200000.0,True,True,0.3626084413475491,0.35301524482337443,1.2608441347549126,0.3015244823374452,18415.8,24439.45,24.64724042480498
local_exp_open8,llama3.1_8b,13,0.4,1000000.0,True,True,0.4592232915368675,0.376119090700804,5.922329153686745,-2.388090929919601,54096.265,34629.58,-56.21403724792503
local_exp_open8,llama3.1_8b,13,0.45,1000000.0,True,True,0.4592232915368675,0.4212493036650262,0.9223291536867462,-2.875069633497379,54096.265,61028.86,11.359535472233958
local_exp_open8,llama3.1_8b,13,0.5,2000000.0,True,True,0.5162006920694765,0.47483143901927954,1.6200692069476497,-2.5168560980720454,103487.26,112298.295,7.846098642904599
local_exp_open8,llama3.1_8b,13,0.55,5000000.0,True,True,0.5784480707362541,0.5378895943806394,2.8448070736254105,-1.211040561936061,254400.065,229057.64,-11.063776349044716
local_exp_open8,llama3.1_8b,13,0.6,10000000.0,True,True,0.6140693504234124,0.5785820579984087,1.4069350423412397,-2.1417942001591306,433098.53,392629.365,-10.307218106317656
local_exp_open5_bonus_only,llama3.1_8b,13,0.3,75000.0,True,True,0.30746112327066494,0.31231589470249205,0.7461123270664949,1.2315894702492058,10327.425,12252.14,15.709214880012798
local_exp_open5_bonus_only,llama3.1_8b,13,0.35,500000.0,True,True,0.36879897671274064,0.35301524482337443,1.8798976712740667,0.3015244823374452,17038.38,24439.45,30.283291972609856
