generator,split_seed,method,target,adaptive_length,fixed_length,feasible,frontier_saving_percent
gemma2_9b,73,odds_current_n4_costse0,0.35,9570.606744662015,9358.796295799131,True,-2.2632231984572426
gemma2_9b,73,odds_current_n4_costse0,0.4,20286.83651034334,20127.21347063923,True,-0.7930707344906862
gemma2_9b,73,odds_current_n4_costse0,0.45,40866.780763680734,43561.06375158148,True,6.185071611808224
gemma2_9b,73,odds_current_n4_costse0,0.5,83379.84901673657,101614.68542762534,True,17.945079822026777
gemma2_9b,73,odds_current_n4_costse0,0.55,221957.42262841496,263026.21768571914,True,15.613954920028483
gemma2_9b,73,odds_current_n4_costse0,0.6,576616.5373932758,644952.2723843886,True,10.595471621252784
gemma2_9b,73,odds_mean_n4_costse1,0.3,,4386.65673467054,False,
gemma2_9b,73,odds_mean_n4_costse1,0.35,9450.052492577255,9358.796295799131,True,-0.9750847640426441
gemma2_9b,73,odds_mean_n4_costse1,0.4,20406.4924568434,20127.21347063923,True,-1.3875690572446642
gemma2_9b,73,odds_mean_n4_costse1,0.45,42552.42386966898,43561.06375158148,True,2.3154620090651057
gemma2_9b,73,odds_mean_n4_costse1,0.5,88407.35660452991,101614.68542762534,True,12.997460718905929
gemma2_9b,73,odds_mean_n4_costse1,0.55,225273.3372740097,263026.21768571914,True,14.35327654554156
gemma2_9b,73,odds_mean_n4_costse1,0.6,595832.6158439837,644952.2723843886,True,7.616014183314601
gemma2_9b,74,odds_mean_n3_costse1,0.3,4590.436013513512,4921.989680973795,True,6.736171527175694
gemma2_9b,74,odds_mean_n3_costse1,0.35,9672.857970481004,9805.331265668648,True,1.35103334704737
gemma2_9b,74,odds_mean_n3_costse1,0.4,18848.082901336653,19304.14821233735,True,2.362524914252495
