variant,generator,divisor,splits,adaptive_score_mean,adaptive_score_ci_low,adaptive_score_ci_high,adaptive_chars_mean,adaptive_chars_ci_low,adaptive_chars_ci_high,fixed_chars_mean,fixed_chars_ci_low,fixed_chars_ci_high
local_exp_open5_conf06,mistral_7b,10000000.0,3,0.592226196851237,0.5475874729615728,0.6368649207409012,434935.00333333336,416799.3594900458,453070.6471766209,434935.00333333336,416799.3594900458,453070.6471766209
local_exp_open5_conf06,mistral_7b,50000000.0,3,0.53,0.485216570524852,0.574783429475148,1730875.7133333331,1589318.1319104068,1872433.2947562595,1730875.7133333331,1589318.1319104068,1872433.2947562595
local_exp_open5_conf06,qwen2.5_7b,100000.0,3,0.5373618773705399,0.4680445129769119,0.6066792417641679,12321.565,9786.113308574979,14857.016691425022,12321.565,9786.113308574977,14857.016691425024
local_exp_open5_conf06,qwen2.5_7b,500000.0,3,0.558138484341955,0.5413422416002944,0.5749347270836156,28676.843333333334,19467.748653269777,37885.938013396895,28676.843333333334,19467.748653269773,37885.938013396895
local_exp_open5_conf06,qwen2.5_7b,1000000.0,3,0.5631701036087228,0.5411736184614985,0.5851665887559471,54531.25,42892.349440541235,66170.15055945877,54531.25,42892.34944054123,66170.15055945877
local_exp_open5_conf06,qwen2.5_7b,5000000.0,3,0.6085015530214654,0.5433494090840356,0.6736536969588951,243941.77333333335,203952.50387119842,283931.0427954683,243941.77333333335,203952.50387119842,283931.0427954683
local_exp_open5_conf06,qwen2.5_7b,10000000.0,3,0.614990690544488,0.5458663704397964,0.6841150106491796,479280.5966666667,474988.1837207638,483573.0096125696,479280.5966666667,474988.1837207638,483573.0096125696
local_exp_open5_conf06,qwen2.5_7b,50000000.0,3,0.5349568349454129,0.5242918523186836,0.5456218175721422,1865641.7583333335,1705069.7898219146,2026213.7268447524,1865641.7583333335,1705069.7898219146,2026213.7268447524
local_rayleigh_open5_conf00,gemma2_9b,100000.0,3,0.512979391299526,0.4347930745114971,0.5911657080875548,7673.990000000001,6886.574778562347,8461.405221437655,7673.990000000001,6886.574778562348,8461.405221437653
local_rayleigh_open5_conf00,gemma2_9b,500000.0,3,0.5161200775137885,0.5004554168907407,0.5317847381368364,10798.771666666666,8854.055692872864,12743.487640460467,10798.771666666666,8854.055692872864,12743.487640460467
