variant,generator,split,divisor,adaptive_score,adaptive_chars,fixed_chars
local_rayleigh_open5_conf16,llama3.1_8b,27,1000000.0,0.5725,117839.55,117839.55
local_rayleigh_open5_conf16,llama3.1_8b,27,5000000.0,0.575,378452.095,378452.095
local_rayleigh_open5_conf16,llama3.1_8b,27,10000000.0,0.6075,544160.77,544160.77
local_rayleigh_open5_conf16,llama3.1_8b,27,50000000.0,0.525,1809516.37,1809516.3700000003
local_rayleigh_open5_conf18,llama3.1_8b,27,100000.0,0.5812220797903579,15558.51,15558.51
local_rayleigh_open5_conf18,llama3.1_8b,27,500000.0,0.5761288394143004,66806.155,66806.155
local_rayleigh_open5_conf18,llama3.1_8b,27,1000000.0,0.5675,136190.435,136190.435
local_rayleigh_open5_conf18,llama3.1_8b,27,5000000.0,0.5825,406353.165,406353.165
local_rayleigh_open5_conf18,llama3.1_8b,27,10000000.0,0.6,577764.875,577764.875
local_rayleigh_open5_conf18,llama3.1_8b,27,50000000.0,0.525,1809516.37,1809516.3700000003
local_rayleigh_open5_conf20,llama3.1_8b,27,100000.0,0.5835683311225576,16623.7,16623.7
local_rayleigh_open5_conf20,llama3.1_8b,27,500000.0,0.5805652921655454,73166.05,73166.05
local_rayleigh_open5_conf20,llama3.1_8b,27,1000000.0,0.575,155753.865,155753.865
local_rayleigh_open5_conf20,llama3.1_8b,27,5000000.0,0.5875,433933.585,433933.585
local_rayleigh_open5_conf20,llama3.1_8b,27,10000000.0,0.61,611299.165,611299.165
local_rayleigh_open5_conf20,llama3.1_8b,27,50000000.0,0.525,1809516.37,1809516.3700000003
reference_train_scale,llama3.2_3b,25,100000.0,0.5444448352315469,9743.75,9743.750000000002
reference_train_scale,llama3.2_3b,25,500000.0,0.5182532594291337,30320.21,30320.21
reference_train_scale,llama3.2_3b,25,1000000.0,0.55,59485.0,59485.0
reference_train_scale,llama3.2_3b,25,5000000.0,0.6037197757739167,259127.475,259127.475
reference_train_scale,llama3.2_3b,25,10000000.0,0.6,476627.755,476627.755
reference_train_scale,llama3.2_3b,25,50000000.0,0.5275,1619303.815,1619303.8149999997
local_exp_open5_conf06,llama3.2_3b,25,100000.0,0.47830095812492573,10356.855,10356.855
local_exp_open5_conf06,llama3.2_3b,25,500000.0,0.5301802014521659,26344.66,26344.66
local_exp_open5_conf06,llama3.2_3b,25,1000000.0,0.5803837574253765,50525.96,50525.96
local_exp_open5_conf06,llama3.2_3b,25,5000000.0,0.605,254669.88,254669.88
local_exp_open5_conf06,llama3.2_3b,25,10000000.0,0.615,460093.765,460093.7650000001
local_exp_open5_conf06,llama3.2_3b,25,50000000.0,0.5275,1619303.815,1619303.8149999997
local_rayleigh_open5_conf12,llama3.2_3b,25,100000.0,0.4943120648993849,11340.295,11340.295
local_rayleigh_open5_conf12,llama3.2_3b,25,500000.0,0.5230675539617957,32025.605,32025.605
local_rayleigh_open5_conf12,llama3.2_3b,25,1000000.0,0.51783847493265,73799.605,73799.605
local_rayleigh_open5_conf12,llama3.2_3b,25,5000000.0,0.5709971772807356,266747.71,266747.71
local_rayleigh_open5_conf12,llama3.2_3b,25,10000000.0,0.605,431539.91,431539.91
local_rayleigh_open5_conf12,llama3.2_3b,25,50000000.0,0.5275,1615117.955,1615117.955
local_rayleigh_open5_conf14,llama3.2_3b,25,100000.0,0.4986272094399105,12041.755,12041.755
local_rayleigh_open5_conf14,llama3.2_3b,25,500000.0,0.5450467943535849,37662.69,37662.69
local_rayleigh_open5_conf14,llama3.2_3b,25,1000000.0,0.5402372879994215,76614.805,76614.80499999998
local_rayleigh_open5_conf14,llama3.2_3b,25,5000000.0,0.57,292092.09,292092.09
local_rayleigh_open5_conf14,llama3.2_3b,25,10000000.0,0.59,473859.125,473859.125
local_rayleigh_open5_conf14,llama3.2_3b,25,50000000.0,0.5275,1620624.595,1620624.595
local_rayleigh_open5_conf16,llama3.2_3b,25,100000.0,0.512522858409762,13358.465,13358.465000000002
local_rayleigh_open5_conf16,llama3.2_3b,25,500000.0,0.535,43622.165,43622.165
local_rayleigh_open5_conf16,llama3.2_3b,25,1000000.0,0.5375,85693.66,85693.66
local_rayleigh_open5_conf16,llama3.2_3b,25,5000000.0,0.5970061299017477,330799.85,330799.85
local_rayleigh_open5_conf16,llama3.2_3b,25,10000000.0,0.5925,492342.98,492342.98
local_rayleigh_open5_conf16,llama3.2_3b,25,50000000.0,0.5275,1627395.16,1627395.16
local_rayleigh_open5_conf18,llama3.2_3b,25,100000.0,0.5414551363365925,14485.235,14485.235
local_rayleigh_open5_conf18,llama3.2_3b,25,500000.0,0.5511045632687267,51046.785,51046.785
local_rayleigh_open5_conf18,llama3.2_3b,25,1000000.0,0.5675,89470.74,89470.74
