generator,reward_model,split_seed,price_per_million,policy,fixed_n,fixed_net_utility,adaptive_quality,adaptive_output_tokens,adaptive_calls,adaptive_net_utility,relative_gain_percent
qwen35_9b,fsfairx_llama3_rm,71,10.0,four_over_n,10,0.290154469268489,0.48062422897119367,33940.68,75.55,0.14121742897119366,-51.33025890408713
qwen35_9b,fsfairx_llama3_rm,71,10.0,four_over_n_plus_one,10,0.290154469268489,0.47940527930770327,33300.105,74.785,0.1464042293077032,-49.54265923361298
qwen35_9b,fsfairx_llama3_rm,71,10.0,one_over_n,10,0.290154469268489,0.4098434346862993,11370.925,25.1475,0.2961341846862993,2.0608731042075115
qwen35_9b,fsfairx_llama3_rm,71,10.0,one_over_n_plus_one,10,0.290154469268489,0.4039150653234578,10717.895,24.325,0.2967361153234578,2.268324893137731
qwen35_9b,fsfairx_llama3_rm,71,10.0,record_then_smooth,10,0.290154469268489,0.40104123702241934,10302.8975,23.445,0.29801226202241937,2.708141209660063
qwen35_9b,fsfairx_llama3_rm,71,10.0,current_mean_costse2,10,0.290154469268489,0.3809487236443647,6533.59,15.8275,0.3156128236443647,8.774069356939089
qwen35_9b,fsfairx_llama3_rm,72,0.1,four_over_n,407,0.5539392230664371,0.6200725953108648,701590.4675,931.3475,0.5499135485608648,-0.7267357749623388
qwen35_9b,fsfairx_llama3_rm,72,0.1,four_over_n_plus_one,407,0.5539392230664371,0.6200725953108648,701426.2675,931.225,0.5499299685608647,-0.7237715508532371
qwen35_9b,fsfairx_llama3_rm,72,0.1,one_over_n,407,0.5539392230664371,0.6011197393342678,378795.71,632.645,0.5632401683342677,1.679055188824413
qwen35_9b,fsfairx_llama3_rm,72,0.1,one_over_n_plus_one,407,0.5539392230664371,0.6011197393342678,378306.57,632.165,0.5632890823342678,1.6878853994257303
qwen35_9b,fsfairx_llama3_rm,72,0.1,record_then_smooth,407,0.5539392230664371,0.6011076040171952,375030.715,628.83,0.5636045325171952,1.744832113034709
qwen35_9b,fsfairx_llama3_rm,72,0.1,current_mean_costse2,407,0.5539392230664371,0.6010736115352568,324024.125,559.5,0.5686711990352569,2.6594931998619136
qwen35_9b,fsfairx_llama3_rm,72,0.2,four_over_n,210,0.5231155966897161,0.6138670432533604,556735.2925,807.1525,0.5025199847533603,-3.9371053103147933
qwen35_9b,fsfairx_llama3_rm,72,0.2,four_over_n_plus_one,210,0.5231155966897161,0.6138670432533604,556322.665,806.7775,0.5026025102533603,-3.9213295428702346
qwen35_9b,fsfairx_llama3_rm,72,0.2,one_over_n,210,0.5231155966897161,0.5808754730015866,242493.2975,467.2175,0.5323768135015866,1.7703958494978282
qwen35_9b,fsfairx_llama3_rm,72,0.2,one_over_n_plus_one,210,0.5231155966897161,0.5807319498348327,241951.6425,466.63,0.5323416213348326,1.7636684326559948
qwen35_9b,fsfairx_llama3_rm,72,0.2,record_then_smooth,210,0.5231155966897161,0.5798846482962449,238902.455,462.59,0.5321041572962448,1.7182742520789873
qwen35_9b,fsfairx_llama3_rm,72,0.2,current_mean_costse2,210,0.5231155966897161,0.5800592009852398,189289.505,376.055,0.5422012999852398,3.6484676458316985
qwen35_9b,fsfairx_llama3_rm,72,0.5,four_over_n,107,0.4868344030791662,0.5948671304621961,328459.1925,576.585,0.4306375342121961,-11.543323255614641
qwen35_9b,fsfairx_llama3_rm,72,0.5,four_over_n_plus_one,107,0.4868344030791662,0.5947059271261972,327928.43,576.045,0.43074171212619716,-11.521924210407038
qwen35_9b,fsfairx_llama3_rm,72,0.5,one_over_n,107,0.4868344030791662,0.5498396987500862,121139.96,261.4875,0.4892697187500862,0.5002349167431297
qwen35_9b,fsfairx_llama3_rm,72,0.5,one_over_n_plus_one,107,0.4868344030791662,0.5498128556039925,120531.7375,260.7175,0.4895469868539925,0.5571881850726971
qwen35_9b,fsfairx_llama3_rm,72,0.5,record_then_smooth,107,0.4868344030791662,0.5488798118969967,118295.365,257.3925,0.48973212939699673,0.5952180658356878
qwen35_9b,fsfairx_llama3_rm,72,0.5,current_mean_costse2,107,0.4868344030791662,0.5461259072235196,87665.2575,194.5625,0.5022932784735196,3.1753868043379696
qwen35_9b,fsfairx_llama3_rm,72,1.0,four_over_n,63,0.45150093072826264,0.5732023153249942,207092.275,412.09,0.3661100403249942,-18.912672065932288
qwen35_9b,fsfairx_llama3_rm,72,1.0,four_over_n_plus_one,63,0.45150093072826264,0.5732023153249942,206483.89,411.3625,0.3667184253249942,-18.77792483539642
qwen35_9b,fsfairx_llama3_rm,72,1.0,one_over_n,63,0.45150093072826264,0.5207273824180247,68729.1125,151.8875,0.4519982699180247,0.11015241739588034
qwen35_9b,fsfairx_llama3_rm,72,1.0,one_over_n_plus_one,63,0.45150093072826264,0.5202029519674036,68137.5825,151.1325,0.4520653694674036,0.12501385949095206
qwen35_9b,fsfairx_llama3_rm,72,1.0,record_then_smooth,63,0.45150093072826264,0.5183588858638243,66451.13,148.3575,0.45190775586382426,0.09010504915358993
qwen35_9b,fsfairx_llama3_rm,72,1.0,current_mean_costse2,63,0.45150093072826264,0.5163277557731093,48111.065,109.67,0.4682166907731093,3.702264803282784
qwen35_9b,fsfairx_llama3_rm,72,2.0,four_over_n,33,0.4131933179605635,0.5498396987500862,121139.96,261.4875,0.3075597787500862,-25.565161540332387
qwen35_9b,fsfairx_llama3_rm,72,2.0,four_over_n_plus_one,33,0.4131933179605635,0.5498128556039925,120531.7375,260.7175,0.3087493806039925,-25.27725711347043
qwen35_9b,fsfairx_llama3_rm,72,2.0,one_over_n,33,0.4131933179605635,0.49065513942507616,39394.1725,87.5925,0.4118667944250762,-0.32104186535125734
qwen35_9b,fsfairx_llama3_rm,72,2.0,one_over_n_plus_one,33,0.4131933179605635,0.489803096319693,38829.8675,86.8525,0.412143361319693,-0.2541078461899892
qwen35_9b,fsfairx_llama3_rm,72,2.0,record_then_smooth,33,0.4131933179605635,0.4877082503379612,37535.6125,84.7775,0.4126370253379612,-0.13463253117162247
qwen35_9b,fsfairx_llama3_rm,72,2.0,current_mean_costse2,33,0.4131933179605635,0.47816029551595113,26035.535,60.3125,0.42608922551595113,3.121034875161857
qwen35_9b,fsfairx_llama3_rm,72,5.0,four_over_n,18,0.3526057350052104,0.5104528698076259,57501.6075,126.9375,0.2229448323076259,-36.77220471064333
qwen35_9b,fsfairx_llama3_rm,72,5.0,four_over_n_plus_one,18,0.3526057350052104,0.5092378180197276,56707.5625,126.035,0.22570000551972752,-35.99082966804486
qwen35_9b,fsfairx_llama3_rm,72,5.0,one_over_n,18,0.3526057350052104,0.4441226386218487,18913.1375,42.185,0.3495569511218487,-0.8646438729411661
qwen35_9b,fsfairx_llama3_rm,72,5.0,one_over_n_plus_one,18,0.3526057350052104,0.4411583355862173,18271.315,41.3825,0.3498017605862173,-0.7952152051502143
qwen35_9b,fsfairx_llama3_rm,72,5.0,record_then_smooth,18,0.3526057350052104,0.4382205539622372,17540.3475,40.105,0.3505188164622372,-0.5918560975596091
qwen35_9b,fsfairx_llama3_rm,72,5.0,current_mean_costse2,18,0.3526057350052104,0.41762007878839363,11460.7625,27.17,0.36031626628839364,2.18672883555603
qwen35_9b,fsfairx_llama3_rm,72,10.0,four_over_n,10,0.2998752621152824,0.4823954147799779,32939.51,73.6125,0.15300031477997783,-48.97868076855262
qwen35_9b,fsfairx_llama3_rm,72,10.0,four_over_n_plus_one,10,0.2998752621152824,0.48081808682118515,32284.8775,72.8,0.15796931182118512,-47.321659443700206
qwen35_9b,fsfairx_llama3_rm,72,10.0,one_over_n,10,0.2998752621152824,0.410800760868499,11059.0025,24.3625,0.300210735868499,0.11187109961995048
qwen35_9b,fsfairx_llama3_rm,72,10.0,one_over_n_plus_one,10,0.2998752621152824,0.40600013554055026,10476.91,23.6075,0.30123103554055025,0.45211246026243385
qwen35_9b,fsfairx_llama3_rm,72,10.0,record_then_smooth,10,0.2998752621152824,0.40269900740554204,10076.36,22.775,0.30193540740554203,0.6870007468197281
qwen35_9b,fsfairx_llama3_rm,72,10.0,current_mean_costse2,10,0.2998752621152824,0.38075504405658955,6331.3675,14.855,0.31744136905658954,5.85780461429129
qwen35_9b,fsfairx_llama3_rm,73,0.1,four_over_n,452,0.5487677655493364,0.6110072996340588,711524.34,930.8625,0.5398548656340587,-1.6241660816858523
qwen35_9b,fsfairx_llama3_rm,73,0.1,four_over_n_plus_one,452,0.5487677655493364,0.6110072996340588,711353.365,930.7325,0.5398719631340587,-1.6210504650127606
qwen35_9b,fsfairx_llama3_rm,73,0.1,one_over_n,452,0.5487677655493364,0.5891934086885793,367512.9575,625.12,0.5524421129385793,0.6695632688200496
qwen35_9b,fsfairx_llama3_rm,73,0.1,one_over_n_plus_one,452,0.5487677655493364,0.5890942997452288,366980.1425,624.6075,0.5523962854952288,0.6612122966552412
qwen35_9b,fsfairx_llama3_rm,73,0.1,record_then_smooth,452,0.5487677655493364,0.5885723500521565,363617.145,621.37,0.5522106355521564,0.6273819671921923
qwen35_9b,fsfairx_llama3_rm,73,0.1,current_mean_costse2,452,0.5487677655493364,0.5926876353823889,324187.525,580.2625,0.5602688828823889,2.0958077451104375
qwen35_9b,fsfairx_llama3_rm,73,0.2,four_over_n,229,0.5229332364797515,0.6024765747868156,555875.815,800.7125,0.49130141178681563,-6.0489222115375565
qwen35_9b,fsfairx_llama3_rm,73,0.2,four_over_n_plus_one,229,0.5229332364797515,0.6024765747868156,555443.7525,800.34,0.4913878242868156,-6.032397635555033
qwen35_9b,fsfairx_llama3_rm,73,0.2,one_over_n,229,0.5229332364797515,0.571455759391852,229378.5575,463.3925,0.525580047891852,0.5061471001380734
qwen35_9b,fsfairx_llama3_rm,73,0.2,one_over_n_plus_one,229,0.5229332364797515,0.5713561165749819,228780.165,462.76,0.5256000835749819,0.5099785037919681
qwen35_9b,fsfairx_llama3_rm,73,0.2,record_then_smooth,229,0.5229332364797515,0.5712786001259225,225876.3625,459.265,0.5261033276259225,0.6062133605259377
qwen35_9b,fsfairx_llama3_rm,73,0.2,current_mean_costse2,229,0.5229332364797515,0.5740823663886682,189853.8625,400.745,0.5361115938886681,2.520084112004396
qwen35_9b,fsfairx_llama3_rm,73,0.5,four_over_n,111,0.48181767878431847,0.5843291180493647,317553.0325,572.2725,0.4255526017993647,-11.677669679310446
qwen35_9b,fsfairx_llama3_rm,73,0.5,four_over_n_plus_one,111,0.48181767878431847,0.5843291180493647,316987.5275,571.7225,0.4258353542993647,-11.618985136909801
qwen35_9b,fsfairx_llama3_rm,73,0.5,one_over_n,111,0.48181767878431847,0.5445704504770387,115585.9525,271.3975,0.48677747422703865,1.029392581699019
qwen35_9b,fsfairx_llama3_rm,73,0.5,one_over_n_plus_one,111,0.48181767878431847,0.543601027663657,114871.715,270.5425,0.486165170163657,0.902310473602331
qwen35_9b,fsfairx_llama3_rm,73,0.5,record_then_smooth,111,0.48181767878431847,0.5425322449869435,112584.8325,267.2425,0.48623982873694355,0.9178056653675868
qwen35_9b,fsfairx_llama3_rm,73,0.5,current_mean_costse2,111,0.48181767878431847,0.5446175244717476,88101.6925,214.99,0.5005666782217476,3.8913058326824004
qwen35_9b,fsfairx_llama3_rm,73,1.0,four_over_n,59,0.4506855774119563,0.5648928546035171,194066.7125,409.93,0.37082614210351716,-17.719545357326215
qwen35_9b,fsfairx_llama3_rm,73,1.0,four_over_n_plus_one,59,0.4506855774119563,0.5648928546035171,193452.9275,409.2175,0.37143992710351714,-17.58335617560786
qwen35_9b,fsfairx_llama3_rm,73,1.0,one_over_n,59,0.4506855774119563,0.515969096963799,65871.1225,158.97,0.450097974463799,-0.13037979860185042
qwen35_9b,fsfairx_llama3_rm,73,1.0,one_over_n_plus_one,59,0.4506855774119563,0.5155008085490996,65243.0725,158.1925,0.45025773604909963,-0.09493123017460094
qwen35_9b,fsfairx_llama3_rm,73,1.0,record_then_smooth,59,0.4506855774119563,0.5139173216480947,63556.8275,155.4075,0.45036049414809465,-0.07213083359100063
qwen35_9b,fsfairx_llama3_rm,73,1.0,current_mean_costse2,59,0.4506855774119563,0.5164669375017698,47918.095,120.6025,0.46854884250176976,3.9635759352212974
qwen35_9b,fsfairx_llama3_rm,73,2.0,four_over_n,34,0.41932509429830817,0.5445704504770387,115585.9525,271.3975,0.3133985454770387,-25.26119954698281
qwen35_9b,fsfairx_llama3_rm,73,2.0,four_over_n_plus_one,34,0.41932509429830817,0.543601027663657,114871.715,270.5425,0.31385759766365706,-25.151725491444463
qwen35_9b,fsfairx_llama3_rm,73,2.0,one_over_n,34,0.41932509429830817,0.49113124321297386,37925.12,90.73,0.41528100321297384,-0.964428587824356
qwen35_9b,fsfairx_llama3_rm,73,2.0,one_over_n_plus_one,34,0.41932509429830817,0.4895337681058188,37185.4475,89.7825,0.4151628731058188,-0.9926000730899192
qwen35_9b,fsfairx_llama3_rm,73,2.0,record_then_smooth,34,0.41932509429830817,0.4862609138886462,35925.3325,87.6625,0.4144102488886462,-1.1720847324642936
qwen35_9b,fsfairx_llama3_rm,73,2.0,current_mean_costse2,34,0.41932509429830817,0.48246782570470104,25936.4225,66.3825,0.43059498070470104,2.6876250812634326
qwen35_9b,fsfairx_llama3_rm,73,5.0,four_over_n,18,0.36212823850189335,0.5089016828391106,55096.555,132.7925,0.23341890783911062,-35.54247279782623
qwen35_9b,fsfairx_llama3_rm,73,5.0,four_over_n_plus_one,18,0.36212823850189335,0.5082587921289229,54407.365,131.915,0.23622196712892285,-34.76842123493007
qwen35_9b,fsfairx_llama3_rm,73,5.0,one_over_n,18,0.36212823850189335,0.4479671356081426,18274.6125,44.12,0.3565940731081426,-1.5282335938907452
qwen35_9b,fsfairx_llama3_rm,73,5.0,one_over_n_plus_one,18,0.36212823850189335,0.44377828608198017,17608.9075,43.305,0.35573374858198015,-1.7658081419904985
qwen35_9b,fsfairx_llama3_rm,73,5.0,record_then_smooth,18,0.36212823850189335,0.44245182810185907,16977.715,42.05,0.35756325310185905,-1.2605991233711638
qwen35_9b,fsfairx_llama3_rm,73,5.0,current_mean_costse2,18,0.36212823850189335,0.4313624594449355,11318.1075,29.84,0.3747719219449355,3.49149337133952
qwen35_9b,fsfairx_llama3_rm,73,10.0,four_over_n,10,0.3084095110085627,0.48127856104821426,31713.3325,76.3,0.16414523604821424,-46.776856682718545
qwen35_9b,fsfairx_llama3_rm,73,10.0,four_over_n_plus_one,10,0.3084095110085627,0.48031930790539495,31065.7725,75.505,0.16966158290539496,-44.98821312268658
qwen35_9b,fsfairx_llama3_rm,73,10.0,one_over_n,10,0.3084095110085627,0.42235819985927187,10843.835,25.765,0.31391984985927185,1.7866954986858963
qwen35_9b,fsfairx_llama3_rm,73,10.0,one_over_n_plus_one,10,0.3084095110085627,0.41526007341264987,10210.035,24.84,0.31315972341264986,1.5402288951961989
qwen35_9b,fsfairx_llama3_rm,73,10.0,record_then_smooth,10,0.3084095110085627,0.41306213502955513,9855.4825,23.9925,0.3145073100295551,1.9771760608326847
qwen35_9b,fsfairx_llama3_rm,73,10.0,current_mean_costse2,10,0.3084095110085627,0.3990183828389127,6349.8125,16.5025,0.3355202578389127,8.790502842046699
qwen35_9b,fsfairx_llama3_rm,74,0.1,four_over_n,562,0.5464908715086385,0.612346238515879,785215.805,925.9125,0.533824658015879,-2.3177356023886153
qwen35_9b,fsfairx_llama3_rm,74,0.1,four_over_n_plus_one,562,0.5464908715086385,0.612346238515879,785053.365,925.8025,0.533840902015879,-2.314763183113769
qwen35_9b,fsfairx_llama3_rm,74,0.1,one_over_n,562,0.5464908715086385,0.5902269440686476,413367.9275,604.715,0.5488901513186476,0.43903383113896455
qwen35_9b,fsfairx_llama3_rm,74,0.1,one_over_n_plus_one,562,0.5464908715086385,0.5901278351252972,412775.1925,604.16,0.5488503158752972,0.43174451572177736
qwen35_9b,fsfairx_llama3_rm,74,0.1,record_then_smooth,562,0.5464908715086385,0.590033573852627,408933.67,600.4725,0.549140206852627,0.4847904113521136
qwen35_9b,fsfairx_llama3_rm,74,0.1,current_mean_costse2,562,0.5464908715086385,0.5882503559528942,339558.57,528.4125,0.5542944989528942,1.4279520209940622
qwen35_9b,fsfairx_llama3_rm,74,0.2,four_over_n,259,0.5172886760602341,0.6032072752927378,627931.5125,801.5375,0.47762097279273774,-7.668388098037037
qwen35_9b,fsfairx_llama3_rm,74,0.2,four_over_n_plus_one,259,0.5172886760602341,0.6032072752927378,627488.625,801.17,0.47770955029273776,-7.651264680475562
qwen35_9b,fsfairx_llama3_rm,74,0.2,one_over_n,259,0.5172886760602341,0.5703907952120311,251659.4225,424.415,0.520058910712031,0.5355297303036962
qwen35_9b,fsfairx_llama3_rm,74,0.2,one_over_n_plus_one,259,0.5172886760602341,0.5700396810364764,250994.9825,423.765,0.5198406845364764,0.4933431939161764
qwen35_9b,fsfairx_llama3_rm,74,0.2,record_then_smooth,259,0.5172886760602341,0.5697478723314248,247663.715,420.0725,0.5202151293314248,0.5657292352655163
qwen35_9b,fsfairx_llama3_rm,74,0.2,current_mean_costse2,259,0.5172886760602341,0.5705138061833999,195456.16,352.4075,0.5314225741833999,2.7323037942396424
qwen35_9b,fsfairx_llama3_rm,74,0.5,four_over_n,105,0.4801332282587423,0.5848211504096312,353524.115,542.325,0.40805909290963127,-15.01127835090607
qwen35_9b,fsfairx_llama3_rm,74,0.5,four_over_n_plus_one,105,0.4801332282587423,0.5848211504096312,352885.1925,541.7225,0.4083785541596312,-14.944742391468624
qwen35_9b,fsfairx_llama3_rm,74,0.5,one_over_n,105,0.4801332282587423,0.5404274837461839,122171.275,234.315,0.47934184624618387,-0.1648255038353506
qwen35_9b,fsfairx_llama3_rm,74,0.5,one_over_n_plus_one,105,0.4801332282587423,0.540376548618076,121440.46,233.5125,0.47965631861807606,-0.09932860560302796
qwen35_9b,fsfairx_llama3_rm,74,0.5,record_then_smooth,105,0.4801332282587423,0.5389716124162846,118968.8375,230.2875,0.47948719366628456,-0.13455319366264848
qwen35_9b,fsfairx_llama3_rm,74,0.5,current_mean_costse2,105,0.4801332282587423,0.5379743005715373,90497.5275,185.5925,0.4927255368215373,2.6226696720121763
qwen35_9b,fsfairx_llama3_rm,74,1.0,four_over_n,66,0.4454382841845564,0.564037041924595,212709.4175,372.0625,0.35132762442459503,-21.127654065982558
qwen35_9b,fsfairx_llama3_rm,74,1.0,four_over_n_plus_one,66,0.4454382841845564,0.564037041924595,212042.95,371.34,0.351994091924595,-20.978033451036975
qwen35_9b,fsfairx_llama3_rm,74,1.0,one_over_n,66,0.4454382841845564,0.511267412588357,69398.18,139.745,0.441869232588357,-0.8012449138118232
qwen35_9b,fsfairx_llama3_rm,74,1.0,one_over_n_plus_one,66,0.4454382841845564,0.5104288574112114,68689.3675,138.965,0.44173948991121137,-0.8303718842030458
qwen35_9b,fsfairx_llama3_rm,74,1.0,record_then_smooth,66,0.4454382841845564,0.5084853545100807,66859.2875,136.365,0.44162606701008067,-0.8558350976621982
qwen35_9b,fsfairx_llama3_rm,74,1.0,current_mean_costse2,66,0.4454382841845564,0.509068184803932,49656.565,104.6,0.459411619803932,3.1369857768188893
qwen35_9b,fsfairx_llama3_rm,74,2.0,four_over_n,32,0.40680247962097144,0.5404274837461839,122171.275,234.315,0.29608493374618394,-27.21653662926193
qwen35_9b,fsfairx_llama3_rm,74,2.0,four_over_n_plus_one,32,0.40680247962097144,0.540376548618076,121440.46,233.5125,0.29749562861807605,-26.86976025926377
qwen35_9b,fsfairx_llama3_rm,74,2.0,one_over_n,32,0.40680247962097144,0.48354490807351297,39961.7425,80.4225,0.40362142307351295,-0.7819658696334292
qwen35_9b,fsfairx_llama3_rm,74,2.0,one_over_n_plus_one,32,0.40680247962097144,0.481096584047388,39242.45,79.5425,0.402611684047388,-1.0301794564989137
qwen35_9b,fsfairx_llama3_rm,74,2.0,record_then_smooth,32,0.40680247962097144,0.47872800121166575,37885.3925,77.535,0.40295721621166575,-0.9452408974715251
qwen35_9b,fsfairx_llama3_rm,74,2.0,current_mean_costse2,32,0.40680247962097144,0.47098883369939487,26904.4425,57.3575,0.4171799486993949,2.550984715750116
qwen35_9b,fsfairx_llama3_rm,74,5.0,four_over_n,18,0.3448929507737718,0.5035636445423546,58252.49,117.435,0.21230119454235458,-38.444321907405154
qwen35_9b,fsfairx_llama3_rm,74,5.0,four_over_n_plus_one,18,0.3448929507737718,0.5027977943955644,57460.5975,116.53,0.21549480689556433,-37.51834984968555
qwen35_9b,fsfairx_llama3_rm,74,5.0,one_over_n,18,0.3448929507737718,0.4366024780735628,19515.9475,39.635,0.3390227405735628,-1.7020383243667667
qwen35_9b,fsfairx_llama3_rm,74,5.0,one_over_n_plus_one,18,0.3448929507737718,0.4326853981064134,18745.07,38.7775,0.33896004810641334,-1.720215694187985
qwen35_9b,fsfairx_llama3_rm,74,5.0,record_then_smooth,18,0.3448929507737718,0.4305205592381487,17974.555,37.5525,0.3406477842381487,-1.230864975958203
qwen35_9b,fsfairx_llama3_rm,74,5.0,current_mean_costse2,18,0.3448929507737718,0.4147784945561227,11841.1425,25.85,0.3555727820561227,3.0965640957260954
qwen35_9b,fsfairx_llama3_rm,74,10.0,four_over_n,10,0.29040209823586527,0.47451675562215323,33552.245,67.6925,0.1389943056221532,-52.13729292366831
qwen35_9b,fsfairx_llama3_rm,74,10.0,four_over_n_plus_one,10,0.29040209823586527,0.473225814621836,32892.7225,66.9625,0.14429858962183595,-50.310762043931135
qwen35_9b,fsfairx_llama3_rm,74,10.0,one_over_n,10,0.29040209823586527,0.4079901845323865,11574.495,23.315,0.2922452345323865,0.6346842215389986
qwen35_9b,fsfairx_llama3_rm,74,10.0,one_over_n_plus_one,10,0.29040209823586527,0.40251677037131905,10872.0825,22.5175,0.29379594537131903,1.1686716990237702
qwen35_9b,fsfairx_llama3_rm,74,10.0,record_then_smooth,10,0.29040209823586527,0.4004156752354136,10512.8175,21.7575,0.2952875002354136,1.6822888089398065
qwen35_9b,fsfairx_llama3_rm,74,10.0,current_mean_costse2,10,0.29040209823586527,0.38027488401106346,6571.795,14.27,0.31455693401106344,8.317720816045743
qwen35_9b,fsfairx_llama3_rm,75,0.1,four_over_n,495,0.5569255681968962,0.6254913922224368,780904.61,932.2675,0.5474009312224368,-1.7102172208211537
qwen35_9b,fsfairx_llama3_rm,75,0.1,four_over_n_plus_one,495,0.5569255681968962,0.6254913922224368,780747.11,932.15,0.5474166812224368,-1.7073891947976811
qwen35_9b,fsfairx_llama3_rm,75,0.1,one_over_n,495,0.5569255681968962,0.6026765571086391,410805.335,606.625,0.5615960236086391,0.8386139330726033
qwen35_9b,fsfairx_llama3_rm,75,0.1,one_over_n_plus_one,495,0.5569255681968962,0.6026765571086391,410247.4125,606.08,0.5616518158586391,0.8486318337016941
qwen35_9b,fsfairx_llama3_rm,75,0.1,record_then_smooth,495,0.5569255681968962,0.6024929149811906,406466.8275,602.3625,0.5618462322311906,0.8835406947153674
qwen35_9b,fsfairx_llama3_rm,75,0.1,current_mean_costse2,495,0.5569255681968962,0.6028145615077914,340920.245,535.98,0.5687225370077914,2.1182307806569383
qwen35_9b,fsfairx_llama3_rm,75,0.2,four_over_n,199,0.5263254037528724,0.6174770251940203,623466.0225,802.1975,0.49278382069402027,-6.372784368698464
qwen35_9b,fsfairx_llama3_rm,75,0.2,four_over_n_plus_one,199,0.5263254037528724,0.6174770251940203,623021.185,801.8125,0.49287278819402025,-6.3558808524772035
qwen35_9b,fsfairx_llama3_rm,75,0.2,one_over_n,199,0.5263254037528724,0.5837245488929276,259120.5125,432.2925,0.5319004463929276,1.0592387523580036
qwen35_9b,fsfairx_llama3_rm,75,0.2,one_over_n_plus_one,199,0.5263254037528724,0.5835713419807539,258461.695,431.6275,0.5318790029807539,1.0551645784684676
qwen35_9b,fsfairx_llama3_rm,75,0.2,record_then_smooth,199,0.5263254037528724,0.5822126279184565,254466.92,425.5725,0.5313192439184565,0.948812299382932
qwen35_9b,fsfairx_llama3_rm,75,0.2,current_mean_costse2,199,0.5263254037528724,0.5789475223802144,194465.685,333.885,0.5400543853802144,2.6084588601366963
qwen35_9b,fsfairx_llama3_rm,75,0.5,four_over_n,88,0.48259365339034305,0.5971310961773779,354103.3625,545.505,0.42007941492737794,-12.953804515203775
qwen35_9b,fsfairx_llama3_rm,75,0.5,four_over_n_plus_one,88,0.48259365339034305,0.5971310961773779,353485.5025,544.91,0.4203883449273779,-12.889789997435114
qwen35_9b,fsfairx_llama3_rm,75,0.5,one_over_n,88,0.48259365339034305,0.5522381887407993,127685.39,239.3975,0.4883954937407993,1.2022206072742305
qwen35_9b,fsfairx_llama3_rm,75,0.5,one_over_n_plus_one,88,0.48259365339034305,0.5516379525513757,126862.7775,238.4925,0.4882065638013757,1.1630717419511336
qwen35_9b,fsfairx_llama3_rm,75,0.5,record_then_smooth,88,0.48259365339034305,0.5506146460154674,124398.41,235.31,0.4884154410154674,1.2063539551804767
qwen35_9b,fsfairx_llama3_rm,75,0.5,current_mean_costse2,88,0.48259365339034305,0.5446478622782137,89058.5725,164.9875,0.5001185760282137,3.6314034622614004
qwen35_9b,fsfairx_llama3_rm,75,1.0,four_over_n,71,0.44620174199700835,0.5747684600394707,218523.9275,375.4825,0.3562445325394707,-20.160658507276914
qwen35_9b,fsfairx_llama3_rm,75,1.0,four_over_n_plus_one,71,0.44620174199700835,0.5744433841700772,217855.8425,374.7475,0.3565875416700772,-20.083785402956128
qwen35_9b,fsfairx_llama3_rm,75,1.0,one_over_n,71,0.44620174199700835,0.5230285015740122,73565.4625,143.3475,0.4494630390740122,0.7309019149964928
qwen35_9b,fsfairx_llama3_rm,75,1.0,one_over_n_plus_one,71,0.44620174199700835,0.5225637452134043,72871.31,142.55,0.4496924352134043,0.7823127719701619
qwen35_9b,fsfairx_llama3_rm,75,1.0,record_then_smooth,71,0.44620174199700835,0.521575989445361,71073.03,139.9775,0.450502959445361,0.9639624957765169
qwen35_9b,fsfairx_llama3_rm,75,1.0,current_mean_costse2,71,0.44620174199700835,0.5123913937646505,48565.6825,92.64,0.4638257112646505,3.9497759889427573
qwen35_9b,fsfairx_llama3_rm,75,2.0,four_over_n,30,0.4101381203759776,0.5522381887407993,127685.39,239.3975,0.29686740874079937,-27.6176990159661
qwen35_9b,fsfairx_llama3_rm,75,2.0,four_over_n_plus_one,30,0.4101381203759776,0.5516379525513757,126862.7775,238.4925,0.2979123975513757,-27.36290952953202
qwen35_9b,fsfairx_llama3_rm,75,2.0,one_over_n,30,0.4101381203759776,0.4923587124060358,42236.8225,82.0275,0.4078850674060358,-0.5493400535108455
qwen35_9b,fsfairx_llama3_rm,75,2.0,one_over_n_plus_one,30,0.4101381203759776,0.4920144639911911,41598.0925,81.26,0.4088182789911911,-0.32180412383432133
qwen35_9b,fsfairx_llama3_rm,75,2.0,record_then_smooth,30,0.4101381203759776,0.489831820815376,40222.405,79.295,0.40938701081537604,-0.1831357592200861
qwen35_9b,fsfairx_llama3_rm,75,2.0,current_mean_costse2,30,0.4101381203759776,0.47606898667705627,26393.78,51.325,0.42328142667705626,3.2046048996933245
qwen35_9b,fsfairx_llama3_rm,75,5.0,four_over_n,18,0.3475105694669595,0.5135357048288097,61565.6925,119.735,0.20570724232880971,-40.80547171720834
qwen35_9b,fsfairx_llama3_rm,75,5.0,four_over_n_plus_one,18,0.3475105694669595,0.5126736992651015,60798.2225,118.83,0.20868258676510149,-39.949283532527915
qwen35_9b,fsfairx_llama3_rm,75,5.0,one_over_n,18,0.3475105694669595,0.4401204030245023,19965.345,38.57,0.3402936780245023,-2.0767401272217723
qwen35_9b,fsfairx_llama3_rm,75,5.0,one_over_n_plus_one,18,0.3475105694669595,0.4380630128645113,19304.35,37.8325,0.3415412628645113,-1.7177338265148099
